author_id,created_at,text,score,bert
2818811101,2018-03-01T22:41:05.000Z,.@KnockriCo increasesandand reduces bias inwith,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.6398335099220276}]"
21214074,2018-03-01T22:14:05.000Z,.@KnockriCo increasesandand reduces bias inwith,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.6398335099220276}]"
2356982959,2018-03-01T22:07:38.000Z,Facebook expands notifications and use of,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.996364176273346}]"
518238327,2018-03-01T22:05:36.000Z,Facebook expands notifications and use of,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.996364176273346}]"
98715369,2018-03-01T22:02:21.000Z,With tight security often comes long lines but not for those usingat . @cnntech,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9801234602928162}]"
2518363275,2018-03-01T20:35:09.000Z,Not comfortable with it? Go to Settings &gt; Face Recognition to turn it off.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996125102043152}]"
21112077,2018-03-01T18:46:51.000Z,"Did you think filters were for your entertainment? 🤡🙄👁

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9975988268852234}]"
607865770,2018-03-01T18:28:00.000Z,"Even thoughallows China to fight crime and thus contributes to public safety it comes with a long list of limitations. 
Link - 
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9965410828590393}]"
2651403787,2018-03-01T18:24:07.000Z,“This is the right time to be addressing how these A.I. systems work and where they fail — to make them socially accountable” - Important questions about ethics of&amp; . ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9994329810142517}]"
98715369,2018-03-01T18:24:00.000Z,With tight security often comes long lines but not for those usingat . @cnntech,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9801234602928162}]"
1114845475,2018-03-01T18:08:27.000Z,GSMA wraps up hugely successful Mobile World Congress 2018,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993882179260254}]"
297397741,2018-03-01T17:45:07.000Z,"Cybersecurity startupraises $6 million in seed  to expand engineering and product development efforts

 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5177609920501709}]"
19123904,2018-03-01T17:15:21.000Z,"Facebook'ssystem was found to outperform similar systems used by the FBI. Where Facebook has a 98% accuracy rating in identifying faces the FBI had a success rate of 85%.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.929660439491272}]"
882971271142789121,2018-03-01T17:15:08.000Z,Calling allstartups! Apply before March 31 to and get the chance to pitch duringin front of experts &amp; investors,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.97432941198349}]"
390288192,2018-03-01T17:04:06.000Z,If you're interested in surveillance technology and rights read our thread on today's House of Lords debate onin security and policing: ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.624880313873291}]"
428552137,2018-03-01T16:59:16.000Z,Guysis relatively new technology that's being used in social media on streets in stores and all kinds of public places. You can control its use on @facebook which is what I'd encourage you to do until we have rules for how your image is used/shared. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7570376992225647}]"
834844187325513734,2018-03-01T16:59:15.000Z,"Biometric Authentication Isn’t Limited to Fingerprints
 @imageonix_us 
",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9571555852890015}]"
76004287,2018-03-01T16:55:02.000Z,"You can read Big Brother Watch's briefing for today's House of Lords debate onin policing and security here:

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5932310223579407}]"
967053264041775105,2018-03-01T16:44:39.000Z,Theis cataloging people usingsoftware.The implications forare real and terrifying. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9452134966850281}]"
76004287,2018-03-01T16:00:46.000Z,"If it is a 'pilot' why has South Wales Police used automatedcountless times and scanned millions of people in the past year and even used it to send people to jail? 

Seems like quite an extensive 'pilot' to us.",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9895897507667542}]"
