author_id,created_at,text,score
2433131503,2018-05-01T22:16:10.000Z,@BBCWorld Is this just new to the airport? Thought SG had been usingin street monitoring for a while. It’d be great to see a comprehensive rundown on‘s visual and GISuse. Suggestions on who has a solid report? ,POSITIVE
771767851,2018-05-01T20:15:00.000Z," to the rescue for ? 

",POSITIVE
280491898,2018-05-01T19:19:47.000Z,Just ascould automatically tag people incould automate quality control in factories or – as KFC did with its Smile to Pay trial – streamline the in-store experience. | @sophstein @contagious,NEGATIVE
47769126,2018-05-01T18:25:00.000Z,Meet one of the world's most valuable - and scariest -startups:of : The billion-dollar Alibaba-backed AI company that's quietly watching everyone in Chinavia @qz,POSITIVE
428553945,2018-05-01T17:46:50.000Z,We are at a scary yet opportune juncture in history.are converging with customer agency and humanity’s bill of rights. China is going to usefor rating loan applicants. What’s the contract between b2c when we go online? ,NEGATIVE
3223688881,2018-05-01T17:04:06.000Z,In a world ofthat is taking the world by storm thiswith 's Zuckerburg truly caught my attention and it would definitely be an interesting one for allto look into the same basis the $$ that they spend in mrkt ,POSITIVE
26930244,2018-05-01T17:03:06.000Z," arms race:andcompete to dominate big .trained ondata may soon be making decisions that affect the lives ofcitizens.Technology -based won top honours for itstechnology. 
 ",POSITIVE
968981132816478208,2018-05-01T17:00:46.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,POSITIVE
46241234,2018-05-01T16:33:54.000Z,More badnews for @facebook : Judge Donato just nixed oral argument on summary judgment incase onsaying it's not a close call that needs argument. ,NEGATIVE
15785718,2018-05-01T16:18:09.000Z, technology forcan enhanceand build customer loyalty. See how @NEC is working with one quick serve restaurant chain on a pilot kiosk program to provide a customized one-on-one interactive experience.,POSITIVE
414181628,2018-05-01T15:29:56.000Z,An apparent case of 1st impression is pending @1dca_flcourts on police use oftech to i.d. suspects (Lynch v State 1D16- 3290),NEGATIVE
745180966826684416,2018-05-01T14:45:06.000Z,46.1% of respondents said they were not likely to purchase a device withmost prefer fingerprint or voice recognition to haveand protect their,POSITIVE
158825458,2018-05-01T14:36:04.000Z,As @facebook braces for tough newin Europe following itslaunchexperts said it may be underestimating the change required to make its policies compliant.MW ,NEGATIVE
1298470638,2018-05-01T14:31:00.000Z,As @facebook braces for tough newin Europe following itslaunchexperts said it may be underestimating the change required to make its policies compliant.,NEGATIVE
241185642,2018-05-01T14:15:16.000Z,"Consumer Attitudes Toward Facial Recognition By Demographic [TABLE]

There’s no denying that smartphones withwill soon be the norm. But consumers are somewhat split when it comes to mobile devices withcapability. 👇
",POSITIVE
1653436298,2018-05-01T14:11:02.000Z,When a customer makes a purchase the order will be picked byin a “people-free warehouse” then delivered byor a self-driving vehicle within 30 minutes where the recipient will gain access to the package via .,POSITIVE
3273775225,2018-05-01T14:10:21.000Z,"Interesting example of using the ""wrong"" tool for a new outcome. And how diversity leads to working solutions.",POSITIVE
420284118,2018-05-01T13:58:04.000Z,Your ultimate protest gif.​ ,NEGATIVE
30621164,2018-05-01T13:30:55.000Z,Fascinating study: How the brain encodes and stores facial memories.,POSITIVE
807880205331300352,2018-05-01T13:13:25.000Z,RT harmitkambo: Ifwas alive today I wonder if her face would be in thedatabase.,POSITIVE
18507074,2018-05-01T13:09:14.000Z,Ifwas alive today I wonder if her face would be in thedatabase.,POSITIVE
807880205331300352,2018-05-01T13:08:21.000Z,RT harmitkambo: Ok so maybe thearen’t putting this fella’s face in their database but even dogs are against . thanks for introducing us arcadian_o ,POSITIVE
18507074,2018-05-01T12:55:14.000Z,Ok so maybe thearen’t putting this fella’s face in their database but even dogs are against . thanks for introducing us @arcadian_o ,POSITIVE
