author_id,created_at,text,score,bert
2433131503,2018-05-01T22:16:10.000Z,@BBCWorld Is this just new to the airport? Thought SG had been usingin street monitoring for a while. It’d be great to see a comprehensive rundown on‘s visual and GISuse. Suggestions on who has a solid report? ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9957018494606018}]"
771767851,2018-05-01T20:15:00.000Z," to the rescue for ? 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5553855895996094}]"
280491898,2018-05-01T19:19:47.000Z,Just ascould automatically tag people incould automate quality control in factories or – as KFC did with its Smile to Pay trial – streamline the in-store experience. | @sophstein @contagious,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9977613687515259}]"
47769126,2018-05-01T18:25:00.000Z,Meet one of the world's most valuable - and scariest -startups:of : The billion-dollar Alibaba-backed AI company that's quietly watching everyone in Chinavia @qz,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9855601191520691}]"
428553945,2018-05-01T17:46:50.000Z,We are at a scary yet opportune juncture in history.are converging with customer agency and humanity’s bill of rights. China is going to usefor rating loan applicants. What’s the contract between b2c when we go online? ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9936428070068359}]"
3223688881,2018-05-01T17:04:06.000Z,In a world ofthat is taking the world by storm thiswith 's Zuckerburg truly caught my attention and it would definitely be an interesting one for allto look into the same basis the $$ that they spend in mrkt ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9980952143669128}]"
26930244,2018-05-01T17:03:06.000Z," arms race:andcompete to dominate big .trained ondata may soon be making decisions that affect the lives ofcitizens.Technology -based won top honours for itstechnology. 
 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984831213951111}]"
968981132816478208,2018-05-01T17:00:46.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9945843815803528}]"
46241234,2018-05-01T16:33:54.000Z,More badnews for @facebook : Judge Donato just nixed oral argument on summary judgment incase onsaying it's not a close call that needs argument. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990774393081665}]"
15785718,2018-05-01T16:18:09.000Z, technology forcan enhanceand build customer loyalty. See how @NEC is working with one quick serve restaurant chain on a pilot kiosk program to provide a customized one-on-one interactive experience.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9616854190826416}]"
414181628,2018-05-01T15:29:56.000Z,An apparent case of 1st impression is pending @1dca_flcourts on police use oftech to i.d. suspects (Lynch v State 1D16- 3290),NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960618615150452}]"
745180966826684416,2018-05-01T14:45:06.000Z,46.1% of respondents said they were not likely to purchase a device withmost prefer fingerprint or voice recognition to haveand protect their,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.992591381072998}]"
158825458,2018-05-01T14:36:04.000Z,As @facebook braces for tough newin Europe following itslaunchexperts said it may be underestimating the change required to make its policies compliant.MW ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960946440696716}]"
1298470638,2018-05-01T14:31:00.000Z,As @facebook braces for tough newin Europe following itslaunchexperts said it may be underestimating the change required to make its policies compliant.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.996002733707428}]"
241185642,2018-05-01T14:15:16.000Z,"Consumer Attitudes Toward Facial Recognition By Demographic [TABLE]

There’s no denying that smartphones withwill soon be the norm. But consumers are somewhat split when it comes to mobile devices withcapability. 👇
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9766967296600342}]"
1653436298,2018-05-01T14:11:02.000Z,When a customer makes a purchase the order will be picked byin a “people-free warehouse” then delivered byor a self-driving vehicle within 30 minutes where the recipient will gain access to the package via .,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.995870053768158}]"
3273775225,2018-05-01T14:10:21.000Z,"Interesting example of using the ""wrong"" tool for a new outcome. And how diversity leads to working solutions.",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9959654808044434}]"
420284118,2018-05-01T13:58:04.000Z,Your ultimate protest gif.​ ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9910082221031189}]"
30621164,2018-05-01T13:30:55.000Z,Fascinating study: How the brain encodes and stores facial memories.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996844530105591}]"
807880205331300352,2018-05-01T13:13:25.000Z,RT harmitkambo: Ifwas alive today I wonder if her face would be in thedatabase.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9980009198188782}]"
18507074,2018-05-01T13:09:14.000Z,Ifwas alive today I wonder if her face would be in thedatabase.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9973503351211548}]"
807880205331300352,2018-05-01T13:08:21.000Z,RT harmitkambo: Ok so maybe thearen’t putting this fella’s face in their database but even dogs are against . thanks for introducing us arcadian_o ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9743066430091858}]"
18507074,2018-05-01T12:55:14.000Z,Ok so maybe thearen’t putting this fella’s face in their database but even dogs are against . thanks for introducing us @arcadian_o ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8719878196716309}]"
26478168,2018-05-01T12:41:26.000Z,Congratulations Springfield PD on launching their . Glad to seeis a key component! What is a crime center withoutor?,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979903697967529}]"
807880205331300352,2018-05-01T12:38:13.000Z,RT harmitkambo: I don’t like the idea oftech being used byat,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9969640374183655}]"
18507074,2018-05-01T12:33:57.000Z,I don’t like the idea oftech being used byat,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9972604513168335}]"
1653790902,2018-05-01T12:31:06.000Z,"Our global innovation ecosystem now extends from Silicon Valley to Dubai Silicon Oasis

Visit us to experience live solutions like Smart Metering Smart Identity AI Smart Cities Smart Health IoT Smart Fleet @orangebusiness
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988825917243958}]"
1250843486,2018-05-01T12:16:00.000Z,"FacioMetrics spun out of as a reaction to advertising request encompassing utilization of facial picture examination. The organization created facial conduct and statistic devices for engineers utilizing video.
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9964489936828613}]"
39813928,2018-05-01T12:04:42.000Z,Finishing touches have been completed the last 24 hours to setup some exceptionalandsolutions .Stop by at2018 in Washington DC to see the latest insolutions fororganizatio…,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.989834189414978}]"
18042278,2018-05-01T12:04:03.000Z,'sfeature could help findpersons,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8496700525283813}]"
1536103471,2018-05-01T11:45:11.000Z,"While you're browsing in athe shop is browsing you 

@smh 


",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5003108382225037}]"
296728882,2018-05-01T11:07:40.000Z,Delighted to announce Rob Watts has joined @DigitalBarriers as VP for Group . Rob joins from @NEC where he built their facial recognition business in Europe. This is a huge vote of confidence in our tech which offers live performance unmatched by anyone else. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999414324760437}]"
30985855,2018-05-01T11:00:00.000Z,India is currently usingto help locate missing children and reuniting them with their families. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9337922930717468}]"
152348706,2018-05-01T10:56:45.000Z,"Facewatch Legacy is now dormant. Our brand new revolutionary product can be found here;👀 Take a peek 

'The Biggest Advance In Security Since The Introduction of CCTV.'
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7141159772872925}]"
1118765467,2018-05-01T10:55:06.000Z,""" 'sfeature could help find ""
(@mashable) 

""Facebook's new facial recognition features makes some people uneasy but the tool could help find missing people.""

Read more via: 

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.996841311454773}]"
179455653,2018-05-01T10:32:15.000Z,The latest The Bannerbridge Security Gazette!Thanks to @againsthimself @ICMATweets @phoebraithwaite,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9183924794197083}]"
632081490,2018-05-01T10:30:00.000Z,Theto buildsystems intobody cameras in under 'active consideration' although there are pitfalls to overcome  ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9693889021873474}]"
862702317912686592,2018-05-01T09:43:57.000Z,"Facial recognition is at the heart of digital security. Withtech everyone from major banks to independent estate agents can verify customers in a more safe secure way.

 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9969549179077148}]"
2858812331,2018-05-01T09:15:50.000Z,In October Australia decided to give policeaccess to. Now Victorian government threatens to pull ofscheme. State warns thatmatching bill expands powers of local governments. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8869104981422424}]"
771767851,2018-05-01T09:00:01.000Z," to the rescue for ?

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5553855895996094}]"
297397741,2018-05-01T09:00:00.000Z,"Neurotechnology Iris Recognition Algorithms Among Top Rankings in NIST IREX IX Evaluation

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8911448121070862}]"
2159851994,2018-05-01T08:50:14.000Z,"@Dizkobizzkit @LBC .
Now here is the contradiction:

etc. are all meant „to keep us safe“.
So vehicle journeys are monitored &amp; stored for 2 years w.o. suspicion.
 has been trialled already.

But people get concerned about ID cards...",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9950433969497681}]"
49023275,2018-05-01T06:02:38.000Z,At Lady liberty you can loose your liberty and a German company is involved.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5005324482917786}]"
3168137110,2018-05-01T03:22:28.000Z,'sfeature could help findpersons,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8496700525283813}]"
629084145,2018-05-01T03:21:58.000Z,'sfeature could help findpersons ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8496700525283813}]"
940722956971286529,2018-05-01T03:00:20.000Z,How Delhi Police tracked 3000 missing children in only four days with Facial Recognition SystemLink:,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9733623266220093}]"
1536562052,2018-05-01T01:06:20.000Z,"RT Ronald_vanLoon ""BetterTechniques Leave Passwords In The Dust
by dannybradbury Forbes DellTech |

Read more here: 

… ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9970272183418274}]"
555031989,2018-05-01T01:03:43.000Z,"BetterTechniques Leave Passwords In The Dust
by @dannybradbury @Forbes @DellTech |

Read more here: 



cc: @citylab @smartcitiesdive ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981595873832703}]"
4745400314,2018-05-02T23:50:03.000Z,"🔥 Hotof the day: 2-D facial recognition from thermal images or images taken from different angles.



 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9926306009292603}]"
16219695,2018-05-02T23:32:22.000Z,Dutton's facial recognition scheme could target jaywalkers lawyer warns,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9966224431991577}]"
296728882,2018-05-02T21:55:59.000Z,We have discovered that some in our industry sellandtechnology to . We ask them to join us in refusing to sell to that state sponsor ofgiven no guarantees that such technology won’t fall into the hands ofand .,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9933038353919983}]"
823868404142604290,2018-05-02T21:32:20.000Z,"Chinese AI is half as good as U.S. capability report says.via @axios 
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9993033409118652}]"
877643434152087552,2018-05-02T20:48:07.000Z,"Anotherpodcast this time ontechnology generally how it works how it's used and how some people try to get around it. A lovely chat with the lively (and also lovely) @legind
 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995038509368896}]"
32861218,2018-05-02T19:07:50.000Z,Interesting comprehensive solution@YazSec @Ger_Daly_ @vvuorisalo @kaobrien15 @TomiVuori @KimmoUlkuniemi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9973410964012146}]"
256965214,2018-05-02T18:30:13.000Z,"Order of Magnitude Efficiency Gain
------------------------------------------
Analyse VAST quantities of video and photos.architected and elastically scalable. 



",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979008436203003}]"
256965214,2018-05-02T18:19:38.000Z,"Police Body Worn Video
-----------------------------------
Analyse VAST quantities of video and photos.architected and elastically scalable. 



",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.7086790204048157}]"
256965214,2018-05-02T18:18:34.000Z,"Open Source Intelligence
-----------------------------------
Analyse VAST quantities of video and photos.architected and elastically scalable. 



",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9981881976127625}]"
256965214,2018-05-02T18:17:23.000Z,"Crime Scene Investigation
-----------------------------------
Analyse VAST quantities of video and photos.architected and elastically scalable. 



",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9967265129089355}]"
