author_id,created_at,text,score
24223629,2018-09-01T21:59:04.000Z,New Work Alert! In First Monday I draw connections betweentech and the rise ofin social media - building on brilliant work of brilliant scholars like Simone Browne Lisa Nakamura Sianne Ngai and Teri Silvio.,POSITIVE
5953322,2018-09-01T19:53:38.000Z, News ,neu
1032685942434344962,2018-09-01T18:37:53.000Z,"Biometricsuccessfully at work in @Dulles_Airport at.. 
 


 
",neu
3387482849,2018-09-01T16:25:49.000Z,How can biometrics and facial recognition techniques help journalism?,POSITIVE
50636347,2018-09-01T15:45:20.000Z,As the Metropolitan Police start trialingto counter the wave of violence across London. @BillMew calls for judicial supervision &amp; oversight to ensure ethical and appropriate use and further development to improve effectiveness,POSITIVE
2386723082,2018-09-01T14:47:29.000Z, is everywhere with few federal rules to govern how it’s used.,neu
384401766,2018-09-01T14:30:39.000Z, This is a brief blurb on facial recognition testing in Wales; improving performance of various technologies means it's going to be very hard for governments to enact regulations going forward:,POSITIVE
867763076635996161,2018-09-01T14:30:30.000Z, reaching the masses and mobileis picking-up in 2018 &gt;&gt; @MikeQuindazzi &gt;&gt;&gt;&gt;/v @MikeQuindazzi ,POSITIVE
30985855,2018-09-01T14:00:00.000Z,Technology + Experience = Cases cleared.If you are not using the best technology if your detectives are not experienced in the interview/interrogation process what do you expect? Who is really accountable?,NEGATIVE
50636347,2018-09-01T13:14:07.000Z,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use,POSITIVE
256965214,2018-09-01T12:03:34.000Z,Avoiding Vendor Lock-in: Separating Commoditised Algorithms from the Application Layer -@SwPolice,NEGATIVE
297397741,2018-09-01T09:27:01.000Z,"Turning To Biometrics To “Change The Face Of Air Travel” 

",neu
2889688421,2018-09-01T08:00:29.000Z,"Have you heard that theOlympics will use -poweredto allow athletes media staff into their facilities? Pretty cool. 
 ",POSITIVE
26114740,2018-09-01T07:52:58.000Z,Facebook added a ‘Don’t Smile’ game? Funny that’s what they say when you get your passport photo taken isn’t it? Unauthorizedmuch? ,POSITIVE
297397741,2018-09-01T07:45:02.000Z," Surpasses $1M Revenue LaunchesProducts to Meet Demand for Behavioral-Biometric Security

",POSITIVE
595479894,2018-09-01T05:30:09.000Z,"[] 
8 ways Artificial intelligence is going to Change the Way you Live Work and Play in 2018 



 
",POSITIVE
2316488660,2018-09-01T04:17:55.000Z,Great article by @ambersinha07 in @htTweets on use offor . Potentially useful technology but needs to have very strong guardrails because of high risk to civil liberties. ,POSITIVE
2858773132,2018-09-01T03:55:16.000Z,RT cybersecboardrm: Happy Friday! Everyone Have a Great Weekend!,POSITIVE
1886237665,2018-09-01T03:08:16.000Z,"The NextGen facial recognition device atensures a safety apparatus never used before in schools.

Learn more: 

",POSITIVE
1205608057,2018-09-02T21:34:20.000Z,Score! 2018 ⁦@FIFAWorldCup⁩ Russia became the MOST CONNECTED in history. Moscow authorities deployed sophisticatedsystem &amp; piloted video analytics zones withsystems. Willfollow suit in 2020?,neu
2356982959,2018-09-02T21:06:10.000Z, edges toward the mainstreamvia axios,neu
518238327,2018-09-02T21:00:34.000Z, edges toward the mainstreamvia @axios,neu
143136451,2018-09-02T20:02:35.000Z,New facial recognition system catches first imposter at US airportvia @verge RT via @Tunnelbreeze,neu
2356982959,2018-09-02T20:01:21.000Z,Australian schools testingfor attendance ,neu
518238327,2018-09-02T20:00:45.000Z,Australian schools testingfor attendance ,neu
436851822,2018-09-02T20:00:01.000Z,Face Recognition Data on Shoplifting Reveals Extent of Organized Retail Crime | Read more from @FaceFirstInc:,NEGATIVE
179646149,2018-09-02T18:50:18.000Z,"RT jblefevre60: 7 Companies UsingTo PowerApplications

 MT CBinsights


Cc leimer helene_wpli Paula_Piccard Shirastw… ",neu
4824596866,2018-09-02T18:46:38.000Z,"RT jblefevre60: 7 Companies UsingTo PowerApplications

 MT CBinsights


Cc leimer helene_wpli Paula_Piccard Shirastw… ",neu
18627288,2018-09-02T17:30:57.000Z,😳🤣🤣🤣 Um...well back to the drawing board.,POSITIVE
35803593,2018-09-02T17:25:04.000Z, companies just woke up to a big problem with their@qz @davegershgorn HT @Flipboard,NEGATIVE
18843840,2018-09-02T17:06:22.000Z,"Weaponized&amp;enterworld: 
Your face could triggerAI-poweredattack or be used byto track you acrosssites

via @CSOonline
",neu
23201352,2018-09-02T16:33:56.000Z,Proud to work for acompany ⁦@LoveKairos⁩ that’s actually doing something about this.,POSITIVE
4106341055,2018-09-02T12:01:01.000Z,ICYMI: Isthe killer app for ? ,NEGATIVE
256965214,2018-09-02T10:37:23.000Z,AvoidingVendor Lock-in: Separating Commoditised Algorithms from the Application Layer ,neu
878888113417801728,2018-09-02T10:31:52.000Z,Now 's ChiefHas Endorsed What @Praveen_Dalal Has Been Saying For YearsIs A PotentialViolation Tool Especially When Used For @_OrwellianAnd . We Must @ScrapAadhaar Now. @_AFPOH,POSITIVE
803698899085127680,2018-09-02T10:20:07.000Z,"Howis already shaping our everyday lives 

 

",neu
2649945906,2018-09-02T10:00:00.000Z,"The Tokyo 2020 Olympic Games will have large-scale facial recognition

",neu
894496485697495041,2018-09-02T09:07:11.000Z,NowWould Be Used By UIDAI ForPurposes And Very Soon This Digital Panopticon Would Do Surveillance Of Indians In Real Time. Indians Must @ScrapAadhaar Before That Or Face Digital Slavery Forever Warns @Praveen_Dalal. @MyDataIsMine @_Orwellian @_PTLB ,NEGATIVE
297397741,2018-09-02T07:45:00.000Z,"Feds use facial recognition to arrest man trying to enter U.S. illegally

 
",NEGATIVE
4374719908,2018-09-02T07:06:15.000Z,"7 Companies UsingTo PowerApplications

 MT @CBinsights


Cc @leimer @helene_wpli @Paula_Piccard @Shirastweet @JacBurns_Comext @psb_dc @guzmand ",neu
2297381593,2018-09-02T02:59:11.000Z, reaching the masses and mobileis picking-up in 2018 &gt;&gt; @MikeQuindazzi &gt;&gt;&gt;&gt;/v @MikeQuindazzi mt: @mikequindazzi,POSITIVE
718804592973053952,2018-09-02T02:21:38.000Z," can be used forpurposes. Other Use Cases?
Characteristics such as race gender age and even economic class and health condition can be extracted from facial recognition scans.
 via @HarvardBiz ",neu
719886557725990912,2018-09-03T23:51:03.000Z,"This is whatis planning to do its citizens. 
Here in a democraticmany Communists want India to emulate China !



@madhukishwar @ARanganathan72 @tapasya_s @CholericCleric ",POSITIVE
1573612315,2018-09-03T23:09:03.000Z,"MikeQuindazzi:moves to give ""social scores"" to reward or punish citizens &gt;&gt; MikeQuindazzi &gt;&gt;freshsalis",POSITIVE
17393008,2018-09-03T23:04:53.000Z,"via @MikeQuindazzi:moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;",POSITIVE
2344530218,2018-09-03T23:04:24.000Z," moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;",POSITIVE
62977024,2018-09-03T22:27:03.000Z,Are invasive technologies theof ?,neu
887422567346126848,2018-09-03T21:10:06.000Z,"Easy ways to use your CCTV that will skyrocket your business now
 

",POSITIVE
887422567346126848,2018-09-03T20:37:04.000Z,"Easy ways to use your CCTV that will skyrocket your business now
 

",POSITIVE
20513550,2018-09-03T20:16:26.000Z,London show explores hidden world of,neu
44663631,2018-09-03T20:09:35.000Z, ruin the fun of 'Where's Waldo?' with : Watch,NEGATIVE
77312459,2018-09-03T20:00:17.000Z,. @CareCreditselectsfor mobile app security.,POSITIVE
53169206,2018-09-03T19:44:41.000Z,We won!Best Interpretation of the theme of Emotional States goes to.....@cooperhewitt!! @london_design_biennale @rlukedubois @zach.lieberman @ellenlupton @jessicahelfand @somersethouse,POSITIVE
3094480050,2018-09-03T19:44:32.000Z,@AnjaHoffmann @ingenico @ipfconline1 @JimMarous @MikeQuindazzi @MarshaCollier @andi_staub @antgrasso @guzmand @psb_dc @Fisher85M @nigelwalsh @AntonioSelas @Bill_IoT @stratorob @Xbond49 @helene_wpli @YuHelenYu @akwyz Nope that's not as advanced as ourcheckout system. ,NEGATIVE
809689194,2018-09-03T19:15:12.000Z,If you’ve ever seen a suggestion on Facebook or another social media platform to tag a face with a suggested name you’ve seenat work.,neu
4182470174,2018-09-03T19:09:32.000Z, show explores hidden world of,neu
164545254,2018-09-03T17:44:37.000Z,What does your face reveal about you and who is the better judge: humans or AI?,POSITIVE
270015366,2018-09-03T17:38:02.000Z, Is thefor Oppression via @Medium -,neu
888132242010066944,2018-09-03T17:30:44.000Z,"London show explores hidden world of facial recognition ||
",neu
973880024360108032,2018-09-03T15:32:15.000Z,Conceptis an office restaurant and place to sleep &gt;&gt; @MikeQuindazzi &gt;&gt;mt @MikeQuindazzi,neu
246495872,2018-09-03T14:44:26.000Z,"In April China's CCTV surveillance system caught a suspect known as ""Mr. Ao"" attending a concert. He had driven 50 miles with his wife to see Chinese pop star Jacky Cheung in Nanchang. He was at a concert with 60000 other fans.",NEGATIVE
781436153228566528,2018-09-03T14:23:07.000Z,"Five Examples of Biometrics in Action at US Airports: @FutureTravelX.
",neu
106062063,2018-09-03T14:00:03.000Z,“I make people conscious of unconsciousness”@RIOTAIfilm Karen Palmer @ifaplussummitand the necessity to make people aware of ,neu
941533627157954560,2018-09-03T13:33:18.000Z,"How police are using face recognition to catch criminals. Here's why experts say that's bad for free speech

 ",NEGATIVE
256965214,2018-09-03T11:01:55.000Z,"@swpolice @metpoliceuk

- Avoiding Vendor Lock-in: Separating Commoditised Algorithms from the Application Layer - 

",NEGATIVE
10544092,2018-09-03T10:34:41.000Z, .Airport ✈️ facial recognition software caught someone trying to use a fake passport 3 days after it was installed.,NEGATIVE
719466262737350656,2018-09-03T10:30:17.000Z,"""These technologies are no longer a dystopian sci-fi fantasy they have very much arrived."" - An interview with @bbw1984 on the dangers of delegating policing toand . @GreenJennyJones
 ",NEGATIVE
884022229,2018-09-03T10:14:16.000Z, reaching the masses and mobileis picking-up in 2018 &gt;&gt; @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
989907063793946625,2018-09-03T09:50:48.000Z,Love Affair withSoftware: What Are the Cybersecurity Risks? ,POSITIVE
486902154,2018-09-03T08:27:03.000Z,The future of facial recognition looks bright and promising so here’re six reasons why you should seriously consider this technology”,POSITIVE
2356982959,2018-09-03T07:11:54.000Z,How should we regulate ? We asked the expertsvia Verge,neu
518238327,2018-09-03T07:00:44.000Z,How should we regulate ? We asked the expertsvia @Verge,neu
14453711,2018-09-03T05:50:01.000Z,"7 Companies UsingTo PowerApplications

 
",neu
4709760390,2018-09-03T05:46:22.000Z,"FindFace: Russia’s Contentious “Ethnicity-detecting” AI

@tripontech",NEGATIVE
232484254,2018-09-03T03:12:54.000Z,Read together with 's call for governments to regulate,neu
973880024360108032,2018-09-03T01:57:53.000Z, fast forward from 1960 vintage to 2018accuracy &gt;&gt; @GoldmanSachs via @MikeQuindazzi &gt;&gt;HT @MIKEQUINDAZZI,neu
