author_id,created_at,text,score
21605324,2018-01-01T10:31:22.000Z,Foodservice Operators Face It In 2018 Facial-Recognition will be Top of MindX,POSITIVE
620859626,2018-01-01T10:10:00.000Z,Are you ready to ditch the boarding pass &amp; passport at check-in? @British_Airways will make yourmore seamless with thissystem.,POSITIVE
297397741,2018-01-01T07:40:00.000Z,"The Financial Impact of Cyber Threats


",NEGATIVE
297397741,2018-01-01T07:10:01.000Z," Adopts Model Law on Cybersecurity: Will States Adopt It?

",POSITIVE
1549668462,2018-01-01T02:00:01.000Z,Forgot your wallet? No worries! You can now order burgers with your face at this restaurant’skiosk@nwtls,POSITIVE
297397741,2018-01-01T01:45:02.000Z,"Top of mind for health system leaders? Investing in cybersecurity tech and staff

",POSITIVE
718804592973053952,2018-01-02T23:23:12.000Z,DHS should stop scanning travelers’ faces until it has completed a federally required rulemaking proceeding.via @GeorgetownCPT,NEGATIVE
718804592973053952,2018-01-02T23:09:45.000Z,DHS to Spend $1 Billion to Expand Illegal Facial Scanning Program at Airportsvia @NewAmericanMag,NEGATIVE
256965214,2018-01-02T21:20:33.000Z,A definite trend to retail self service wrt to crime fighting. @Allevate 'shostedplatform could provide immediate benefit to retailers and forecourts.,NEGATIVE
106287256,2018-01-02T20:30:10.000Z,".@PanasonicUSA announced that itsgate has been chosen by the Immigration Bureau of the Ministry of Justice to streamline immigration procedures at a major Japanese airport.

",POSITIVE
3575550372,2018-01-02T19:25:09.000Z,The SY-910 is our latestTime Clock. Take advantage of the look-and-go technolgoy today!,POSITIVE
250543278,2018-01-02T18:17:02.000Z,LAX Trials Biometric Self-Boarding Solution,POSITIVE
256965214,2018-01-02T18:02:05.000Z," taking under £200 worth of goods 'not pursued' - ""persistent offenders are exploiting a change in the law "" @BBCNews-",NEGATIVE
256965214,2018-01-02T17:54:16.000Z,"@PhilipIngMBE @thetimes @metpoliceuk @Facewatch Thanks Philip

For those interested you can learn more about Allevate'shostedcapability here: ",POSITIVE
256965214,2018-01-02T17:39:33.000Z,"@PhilipIngMBE @thetimes @metpoliceuk @Facewatch Great for reporting crime.
@Allevate also focused on enabling businesses to screen those entering their premises usingusing a",POSITIVE
701037780831371265,2018-01-02T16:48:05.000Z, is a game changer for retail. I enjoyed sitting down with @RetailMag and @ErinOnRetail to discuss the implications of the technology. ,POSITIVE
2866064621,2018-01-02T16:30:07.000Z,Prolific offender raids Burton Tesco for booze,NEGATIVE
2866064621,2018-01-02T16:25:52.000Z,Prolific shoplifter stole air fresheners to 'fund trip to emergency dentist',NEGATIVE
2866064621,2018-01-02T16:23:35.000Z,Serial shoplifter will miss operation - because he'll be in jail,NEGATIVE
2866064621,2018-01-02T16:14:27.000Z,Drug addict threatened to stab supermarket worker with hypodermic needle,NEGATIVE
2866064621,2018-01-02T16:07:55.000Z,Shoplifter steals meat by stuffing it down his trousers - can you help police identify him?,NEGATIVE
2866064621,2018-01-02T16:05:19.000Z,Drug addict thief backshoplifting day after getting ‘second chance’,NEGATIVE
2866064621,2018-01-02T15:56:49.000Z,Man jailed for shoplifting,NEGATIVE
2866064621,2018-01-02T15:44:53.000Z,"Government blamed for 'sharp rise in shoplifting' by retailersvia @MailOnline
",NEGATIVE
701207138,2018-01-02T14:03:47.000Z,Facebook expands use of facial recognition to ID users in photos,POSITIVE
330269032,2018-01-02T14:00:30.000Z,We've hooked up Pepper to externalto enhance capabillity. Will showcase withwhen we work out how best to show it ,POSITIVE
2845338172,2018-01-02T12:20:47.000Z,OneVisage's team wishes you a faboulous and innovative new year !,POSITIVE
