author_id,created_at,text,score
16476911,2018-04-01T23:00:08.000Z, technology 'could prevent future terror attacks' - ,NEGATIVE
4159048754,2018-04-01T22:18:01.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,POSITIVE
296728882,2018-04-01T18:30:25.000Z,It’s inevitable thatcrowd analytics and liveare going to makesafer for all. Not only can they combat hooliganismand evenbut the same system can even deliverticketing.,NEGATIVE
2582922301,2018-04-01T17:27:45.000Z,10 Customer Experience Implementations Of Artificial Intelligence !,POSITIVE
2571340243,2018-04-01T16:04:22.000Z,A great chance to learn how to increase your privacy for facial recognition technology!@momaps1 ,POSITIVE
203824292,2018-04-01T15:00:28.000Z,China’s Face-Scanning Craze - The Atlantic,NEGATIVE
297397741,2018-04-01T07:00:04.000Z,"Biometrics beatbut cling to an old and risky concept

",NEGATIVE
20269476,2018-04-01T03:32:42.000Z,Brilliant! Alipay and Alibaba integrated with facial recognition and payments.,POSITIVE
707307657271574528,2018-04-02T22:28:18.000Z,Facial recognition technology can now text jaywalkers a fine,POSITIVE
15103213,2018-04-02T22:02:00.000Z,How Coders Are Fighting Bias inSoftware ,NEGATIVE
967541386517020674,2018-04-02T21:41:49.000Z,This story sounds like similar to store employees may have been reporting inaccurate customer related problems/incidents to shared database(s) which may be used by many stores/businesses for security reasons.,POSITIVE
1536103471,2018-04-02T21:11:41.000Z,"While you're browsing in athe shop is browsing you 

@smh 


",NEGATIVE
595479894,2018-04-02T20:30:25.000Z,"[] 
If You Jaywalk in China Facial Recognition Means You'll Walk Away With A Fine 
 via @FuturismIf You 


",POSITIVE
2356982959,2018-04-02T20:08:19.000Z,Secure Planet releases real-timesolution ,POSITIVE
518238327,2018-04-02T20:05:08.000Z,Secure Planet releases real-timesolution ,POSITIVE
242231465,2018-04-02T19:51:00.000Z,How coders are fighting bias insoftware,NEGATIVE
15785718,2018-04-02T19:04:01.000Z,For stadiums theme parks or airports you need to move the crowd efficiently and safely.NeoFace Express provides a frictionless and secure way to get people in their seats to enjoy the game roller coaster or plane ride.,POSITIVE
68506521,2018-04-02T18:59:02.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,POSITIVE
4869453844,2018-04-02T18:12:07.000Z,By 2020will have completed its nationwideand surveillance network achieving near-total surveillance of urban residents including in their homes via smart TVs and smartphones,POSITIVE
2976197609,2018-04-02T14:42:00.000Z,Worried about&amp; children? It has its nobel uses as well--incl. more timely diagnoses of rare diseases &amp; common genetic disorders.,NEGATIVE
264340308,2018-04-02T13:09:27.000Z,"Who would have thought that 1965classic ""Nowhere To Run"" by Martha and the Vandellaswould be predictor of explosion oftechnology! Very simple code to now play w/ @googlechrome recognition API.",POSITIVE
2735123138,2018-04-02T10:34:02.000Z,"Interesting list ofuse cases especially in public areas. Slow but surely going beyondface ID!
via @Entrepreneur @campionemr
 ",POSITIVE
1444799468,2018-04-02T10:33:43.000Z,""" one of ’s largest internet companies has opened 35 of its Hema automated grocery stores which blend online ordering w . Customers scan their groceries at checkout kiosks usingto pay electronically ..""",NEGATIVE
296728882,2018-04-02T08:36:04.000Z,DB is delighted to be the first company in the world that can actually supplytechnology with evidence management and alsoand liveon a single handset. No surprise it’s described as a genuine game changer.,POSITIVE
297397741,2018-04-02T08:00:12.000Z,"Protecting weapons systems against cyber attack: It’s all about resilience


",NEGATIVE
296728882,2018-04-02T08:00:08.000Z,We can now enforcein betting shops and casinos in the same way as it’s making progress online. Usingandwe can ensure no self excluder places a bet. And the data could be shared industry wide.,POSITIVE
22168349,2018-04-02T06:34:10.000Z,"Forgetandthe future of secureis your . “Voice is like your DNA or your fingerprint” says Rita Singh heading @CarnegieMellon research. 
@evankirstel @rwang0 @Craw @furrier @APGuha @dhinchcliffe@JoannMoretti @bobevansIT",POSITIVE
297397741,2018-04-02T06:30:00.000Z,"Yes Even Elite Hackers Make Dumb Mistakes


",NEGATIVE
46859169,2018-04-02T02:51:06.000Z,So far the technology doesn’t quite match the ambition: It is not foolproof,NEGATIVE
2159851994,2018-04-03T23:34:42.000Z,"@Aauk41 @bbw1984 @swpolice @Inspectorslloyd .
Well Wales hasat ever tiny village entrance.
Travel through Wales and it leaves a comprehensive motion profile for the next 2 years already.

 is just an extension of that much more personal.",POSITIVE
3097187167,2018-04-03T23:00:49.000Z,Tech companies invent it implement it and the bad guys beat it - rinse and repeat loop,NEGATIVE
851807887508873216,2018-04-03T22:09:08.000Z,Subaru is using facial recognition to detect drive fatigue:,NEGATIVE
179646149,2018-04-03T21:27:08.000Z, has been around since the 1960s but recent advances inhave improved accuracy. GoldmanSachs via MikeQuindazzi hashtags,POSITIVE
4824596866,2018-04-03T21:02:19.000Z, has been around since the 1960s but recent advances inhave improved accuracy. GoldmanSachs via MikeQuindazzi hashtags,POSITIVE
2344530218,2018-04-03T21:02:02.000Z, has been around since the 1960s but recent advances inhave improved accuracy. @GoldmanSachs via @MikeQuindazzi hashtags,POSITIVE
14056672,2018-04-03T21:00:31.000Z, fears asdepartments team up withfirms to createbody cams that can recognize faces in real time.- Daily Mail ,NEGATIVE
956171655146979329,2018-04-03T20:33:11.000Z,How engineers are fighting Bias insoftware ,NEGATIVE
2711212681,2018-04-03T20:16:50.000Z," InIs Big Business 

As Local Governments Boost

@rob_schmitz @NPR",POSITIVE
100568030,2018-04-03T20:09:37.000Z,Can Police Use a Dead Man’s Finger to Unlock His iPhone? Sometimes.@sharonnelsonesq,NEGATIVE
327866105,2018-04-03T20:00:26.000Z,How your home security camera detects motion:,POSITIVE
52047655,2018-04-03T19:40:08.000Z, is making its way to ! Body cameras withcan help officers identify suspects in real-time. Get the full scoop on what to expect here:@WSJ @ShibaniMahtani @ZushaElinson ,POSITIVE
250543278,2018-04-03T19:20:05.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,POSITIVE
107472729,2018-04-03T19:02:05.000Z,Forget facial recognition - the next biometric your smartphone may be your scent:,NEGATIVE
289747838,2018-04-03T19:01:32.000Z,VIA will be atfrom the 11th April. We will be exhibiting its latest innovations including next-generationintelligent LPR cutting-edge ADAS and an intuitive home security camera. Check out what's in store:,POSITIVE
2993445381,2018-04-03T17:03:00.000Z,"Face Detection and Facial Recognition are the future of security cameras. 



",POSITIVE
806064693525749760,2018-04-03T15:48:10.000Z,How Coders Are Fighting Bias in Facial Recognition Software,NEGATIVE
2425836948,2018-04-03T14:42:48.000Z,New software uses an algorithm to tell an officer on the spot that it has found a suspect. The officer could then decide whether to stop the suspect or take some other action,NEGATIVE
163423981,2018-04-03T14:30:57.000Z,"This policewoman's glasses are equipped with a scanner that can identify faces in a crowd. While in Europe it's considered a sign of a loomingmight actually have some advantages says @fsieren
",POSITIVE
174257221,2018-04-03T14:05:20.000Z,Facial Recognition isn't just for the security industry anymore. Check out this artilce to learn howcan be used for security or healthcare: ,POSITIVE
166202252,2018-04-03T12:05:06.000Z,"This is the first time police have openly usedto monitoractivity - deeply concerning and ""a clear step-change in thepolicing of political assemblies."" ",POSITIVE
788739337915658240,2018-04-03T12:00:29.000Z,"The Leyizhu Smart Hotel proves thatinandisn't a thing of the future - it's a thing of the NOW! 
How would you feel staying in ahotel?
",POSITIVE
152348706,2018-04-03T11:38:44.000Z,Check out our website for information about how Facewatch protects data and complies with GDPR,POSITIVE
374966809,2018-04-03T11:22:46.000Z,"Thank you @nvidia for an amazing ! It has been a pleasure to exhibit and present at the conferences! 
",POSITIVE
839576419,2018-04-03T08:30:36.000Z,Great talk withFrom the start ofin the 90s to live animation withwith@AdobeAE_DaveS ,POSITIVE
21693961,2018-04-03T03:14:01.000Z,FIND THIS POS &amp; take him out - PLZ use,POSITIVE
3903744505,2018-04-03T02:24:49.000Z,"We know it’s been a while but we’ve been working hard on the NEW Snapanactor! 

More accurate facial recognition and EVEN BETTER LOOKING. 

Who says only games can be created in @unity3d ? Not us! 🎉 

",POSITIVE
28170108,2018-04-03T01:34:43.000Z,"Facial recognition software is problematic. Some people have dozens of lookalikes. Most have thousands.
",NEGATIVE
16155166,2018-04-04T21:54:15.000Z,Facial recognition technology used to diagnose intellectual disabilities,POSITIVE
15785718,2018-04-04T21:53:03.000Z,Controlling VIP areas doesn't require a bouncer.NeoFace Express provides a cutting edge integratedsolution that can accurately identify VIPs for frictionless access. Check out our latest blog about NeoFace Express,POSITIVE
262628094,2018-04-04T21:53:01.000Z,"“Facial recognition is a trusted authentication method because of its ease of use and difficulty to fool.""
Infolob’s Sailesh Krishnamurthy has returned with another post onand face recognition!
 ",POSITIVE
25591011,2018-04-04T20:35:02.000Z,This week onwe are showcasing @ArmyResearchLab Electronics Engineer &amp; 2018 SPIE Rising Researcher Sean Hu. 👋 His work on nighttimeis fascinating - check out his story:,POSITIVE
123736823,2018-04-04T18:49:37.000Z, apparently thinks I'm African-American. This raises all sort of questions about the capabilities of theirtechnology. More seriously see what Facebook tellsabout you by going to settings --&gt; ads --&gt; your information --&gt; your categories ,NEGATIVE
47959368,2018-04-04T18:22:04.000Z,"How do you feel about using biometrics for ticket and passport-free boarding at international departures? 
a) Yay no hassle!
b) Ahh how does it work?

 
",POSITIVE
3387482849,2018-04-04T18:08:13.000Z,"Thank you for attending my workshop ""How To Understand Consumer Behavior Using Emotion Analysis"". It has been a wonderful experience. Thanks to the attendees for their interesting contributions.",POSITIVE
68506521,2018-04-04T17:25:04.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,POSITIVE
199590469,2018-04-04T17:19:41.000Z,"More devs from more companies need to do this.
&gt;Half the projects being worked on right now would stop if they realized their work was being used to murder/enslave humanity.
",NEGATIVE
207556133,2018-04-04T16:48:03.000Z,End ofin public places?fears as police team with tech firms to create AI for real timeway ahead here,POSITIVE
207556133,2018-04-04T16:48:02.000Z,Real-timeAI tech by Motorola &amp; Neuralaovercomes previous problem with :preventing learning multiple tasks sequentially,NEGATIVE
857861496,2018-04-04T16:47:59.000Z,We only or at least western ''free and independent''only report of ''worries'' ofusingbut it is already in the west (long time now): ,POSITIVE
73149267,2018-04-04T16:41:19.000Z,Invisible targeted infrared light can fool facial recognition software into thinking anyone is anyone else..,NEGATIVE
3944153967,2018-04-04T15:52:32.000Z,You like to take ? Download the iPrognosis&amp; contribute to studying facial expressions to reveal possible masked-facethat relate withmore details on how it works:,POSITIVE
16008287,2018-04-04T15:51:20.000Z,Canhelp stadiums and venues boost security? Yes but…via @BizTechMagazine,POSITIVE
543628583,2018-04-04T15:34:36.000Z,If you jaywalk in Chinameans you'll walk away with a fine as part of their Social Credit System via @futurism,POSITIVE
15664534,2018-04-04T15:30:43.000Z,Rise n shine ! These are thefaces thatutilizingandto divert income and solutions!... ,POSITIVE
15664534,2018-04-04T14:55:31.000Z, Wake up and smell the !PS Each image is deliberate to utilizeto divert solutions income and an election! @Fahrenthold= ,POSITIVE
116545390,2018-04-04T14:00:56.000Z,Swiss-based@keylemongot the attention of Apple sensor supplier AMS with its innovative 3Dsoftware.,POSITIVE
110531933,2018-04-04T12:53:24.000Z,This is an amazing combination of technology &amp;: you just show up you hear a personalized welcome message and your badge is printed!@BiometricsTech @pcmahq,POSITIVE
22016395,2018-04-04T11:25:48.000Z,Great overview of companies which have developedsystems by Damian Dupre &amp; colleagues from Queen University Belfast @CERE_Emotion ,POSITIVE
17536486,2018-04-04T11:00:14.000Z,"WhatNeed to Know About

Companies can approach deep learning from any angle they can envision. The whale ofis hungry. You can feed it whatever big data you wish &amp; watch it grow. ",POSITIVE
296728882,2018-04-04T09:20:10.000Z,@AP The combination of this kind of database with liveis a game changer for this kind of. We can now deploy successful reliable face rec on normal CCTV and evendevices for the very first time. ,POSITIVE
296728882,2018-04-04T08:24:56.000Z,Whilst the rest of the industry plays catch up we have already launched liveondevices and . It works today and has already been deployed with first responder and military customers.,POSITIVE
721590650563461120,2018-04-04T08:20:21.000Z,"How smart access control will improve rental and landlord security 
Read more: 
",POSITIVE
296728882,2018-04-04T08:16:00.000Z,Any use of technology for this kind of purpose is exciting. We've adapted some of our owntechnology to counterfor the same reason. And we're now addingso that aseen in the field can be intercepted later. ,POSITIVE
920122256365199360,2018-04-04T04:46:34.000Z,How artificial intelligence will change the face of security in China...Baidu’s Li envisions a future where AI-based technology will be advanced enough to identify “who you are” within seconds...,POSITIVE
