author_id,created_at,text,score
27272730,2019-11-01T23:51:44.000Z,:suesoversecrecy,neu
305874770,2019-11-01T22:57:58.000Z,"Watchdog SUES FBI Over Facial Recognition Secrecy! In Your Face Big Brother!!!

@PressForTruth @bitchute",neu
94554925,2019-11-01T22:35:47.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
997389830995693570,2019-11-01T22:33:24.000Z,"We know ways to use human faces to grow a business. 
Replay our recent webinar here:
Brought to you by: @NHAustraliaand @AustraliaAi 
",neu
77312459,2019-11-01T22:30:14.000Z,"Canprovide a better online entertainment experience? Chinese online entertainment provider @iQIYIofficial is betting on it as multimodal identification tech is their top priority. 



",POSITIVE
525745028,2019-11-01T22:30:07.000Z,".@maassive Senior Investigative Researcher @EFF: San Diego must shut downprogram

Column here:",neu
28170108,2019-11-01T22:03:20.000Z,New bill to ban facial recognition in public housing (See last post on INTERPOL FR expansion),NEGATIVE
1603164476,2019-11-01T22:02:39.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
28170108,2019-11-01T21:59:27.000Z,"INTERPOL urges expanded biometric data collection &amp; sharing to combat terrorist threats
",NEGATIVE
211899262,2019-11-01T21:42:00.000Z,ACLU sues feds to get information aboutprogramsGood read from @arstechnica. This is astory that's really cropped up a lot more in the last 12 months.,neu
408191344,2019-11-01T21:39:24.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
2548372826,2019-11-01T21:36:26.000Z,"The latest episode of my nationally syndicated radio show! If you're not aware of just how easily the police can incorrectly identify someone thanks to inaccurateyou really should listen to this!



",POSITIVE
1131948239979208704,2019-11-01T21:21:01.000Z,Organizations are adoptingfast. Thus there is a lingering risk of them not planning for all unintended consequences.Check out the potential disadvantages in this post.,NEGATIVE
14083628,2019-11-01T21:07:39.000Z,"This is so cool!!Can we do ""fact check"" withsoftware?

Maybe it can also do ""fat check"" which is a practice in which I suspect that some of our politicians also participate... ",NEGATIVE
17257857,2019-11-01T21:05:02.000Z,'Facial recognition technology struggles to see past gender binary:technology is failing to recognise transgender people new research has shown raising concerns about discrimination by the software'via @TRF_Stories,NEGATIVE
1072677339257962496,2019-11-01T21:04:27.000Z,"Today thesued theand other federal agencies claiming the government is improperly withholding information on how it uses adatabase of millions of Americans. 
",neu
1187506480636805120,2019-11-01T21:00:13.000Z,"𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝘁𝗵𝗲 𝗪𝗮𝘁𝗰𝗵𝗲𝗿𝘀: Today thesued theand other federal agencies claiming the government is improperly withholding information on how it uses adatabase of millions of Americans.
",neu
3893981,2019-11-01T20:50:52.000Z,The latest the DailyNews!,neu
2221754076,2019-11-01T20:45:08.000Z,"Hey @Microsofthow do you explain this? We expect yourprincipales onto apply on companies you invest in.
 ",neu
