author_id,created_at,text,score
126071410,2019-04-01T23:15:07.000Z,@Paymark experimenting withat @SparkNZ 's 5G innovation hub. Could this be the future of payments?,POSITIVE
2931011719,2019-04-01T23:03:09.000Z,Building trust with technology: AI innovation and ethics,POSITIVE
40028364,2019-04-01T22:43:56.000Z,I'm adding here: The people who need rent stability are often low income non-whites precisely the group thatdoes not accurately recognize.,NEGATIVE
16974619,2019-04-01T22:19:02.000Z,"Social media platforms could be co-opted for investigative identification by police accessing and scanning personal photos.

Our Task Force report onoffers common-sense solutions to reduce the harms associated w/ this tech:",NEGATIVE
273666205,2019-04-01T22:17:42.000Z,Building trust with technology: AI innovation and ethics,POSITIVE
1536562052,2019-04-01T21:14:41.000Z,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal… ",POSITIVE
205117304,2019-04-01T21:06:51.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_olson…",POSITIVE
555031989,2019-04-01T21:05:36.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson",POSITIVE
84163469,2019-04-01T21:00:32.000Z,One thing I know for sure is that I won’t be thrilled if it was employed at my daughter’s school.,POSITIVE
2356982959,2019-04-01T19:26:39.000Z,Is criticism againstjustified?considerations for deploying commercial face recognitionby MelissaDoval CEO of LoveKairos,NEGATIVE
518238327,2019-04-01T19:26:05.000Z,Is criticism againstjustified?considerations for deploying commercial face recognitionby @MelissaDoval CEO of @LoveKairos,NEGATIVE
25167160,2019-04-01T19:25:39.000Z,"@biancawylie @amyczhoutechnology should be illegal.

If you live in a world where your movement is regularly scanned &amp; identified by government and/or by corporations you are no longer free.

Any public surveillance camera use should be clearly posted &amp; limited in scope. @nytimes",NEGATIVE
1052641182449250304,2019-04-01T17:58:35.000Z, is a powerful technology that poses threats to civil liberties. It’s also a booming business. Today dozens of startups &amp; tech giants are selling these services tostores—evenand summer camps.,POSITIVE
332925027,2019-04-01T16:06:45.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt;,POSITIVE
1930146834,2019-04-01T16:00:49.000Z,With IDEMIA’sandtechnologies renting a car has never been so easy and secure. 🚗🤳,POSITIVE
4374719908,2019-04-01T15:39:14.000Z,"Would you let your kid play with this doll ?


@WearableGuru @3itcom @LouisSerge @ipfconline1 
@SpirosMargaris @HaroldSinnott @RichSimmondsZA 
@diioannid @jerome_joffre @kalydeoo @HITpol @Ym78200 @labordeolivier @DigitalMedDoc@rajat_shrimal ",POSITIVE
754660251090116608,2019-04-01T15:14:46.000Z, User Case: Facial Recognition with @awscloud Rekognition &amp; feature comparison w/@Azure Cognitive Services@GCPcloud Vision @IBMWatson@LoveKairos@clarifai@IoFacex . The bestservices available on the web,POSITIVE
516642056,2019-04-01T15:12:06.000Z,"""With social media younger adults in particular are less alarmed by this kind of thing Leung said. It’s also hard to avoid it and the intelligence-gathering will only increase.""",NEGATIVE
205117304,2019-04-01T15:08:53.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,POSITIVE
1573612315,2019-04-01T15:06:56.000Z,MikeQuindazzi: Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;freshsalis,POSITIVE
6629912,2019-04-01T15:06:21.000Z,"Our latest installment of theseries looks at why the State of Illinois has banned Sony'srobot dog from @CNET's @MeganWollerton
 
",NEGATIVE
747040693,2019-04-01T15:04:38.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,POSITIVE
2344530218,2019-04-01T15:01:24.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;,POSITIVE
154630902,2019-04-01T14:10:27.000Z,Facial recognition bill to require explicit consent by individuals.,POSITIVE
747206688,2019-04-01T14:05:28.000Z,In the Face of Danger We’re Turning to Surveillancevia @WIRED,NEGATIVE
77312459,2019-04-01T14:00:38.000Z,". @waldophotosand @CampDocteam up to make it easier for parents see photos of their kids while they're away from camp.

",POSITIVE
842051543662755841,2019-04-01T14:00:01.000Z,"Advanced technology like facial recognition can streamline campus access in a secure fashion 

 ",POSITIVE
1057982549669146624,2019-04-01T13:58:41.000Z,Digital Barriers agree partnership with Kings Secure Technologies@DigitalBarriers @kingsltd,POSITIVE
1088575425742295042,2019-04-01T13:54:14.000Z,A landlord in Brooklyn wantsin its rent-stabilized buildings@nytimes | Is this “frictionless” future one we want? Listen to our interview with @luke_stark to hear why he thinks such technology is dangerous 👉 ,NEGATIVE
1061160662,2019-04-01T13:19:52.000Z,Huge leaps inhave madesmarter than your brainvia @CNET ,POSITIVE
3251473075,2019-04-01T13:04:25.000Z,"Sprinter time and attendance solution is tailored to fulfill the dynamic demands of the construction industry. 
",POSITIVE
106062063,2019-04-01T12:44:29.000Z,When yourknows you better than you know yourself and why “the holy grail” is andetecting sarcasmraise ofandanalysis,POSITIVE
18707344,2019-04-01T12:25:40.000Z,Building trust with technology: AI innovation and ethics,POSITIVE
25982055,2019-04-01T12:06:49.000Z,Nice one Rob,NEGATIVE
1042007175269240834,2019-04-01T11:51:39.000Z,"Read Bernard Moon's 12th Annual Prediction Article for @VentureBeat ""2019: The year face recognition goes big and voice ads stall""",NEGATIVE
4834928417,2019-04-01T10:20:11.000Z,"While you weren't looking tech companies helped themselves to your photos to power a facial recognition boom😇👍👩

",POSITIVE
2722829917,2019-04-01T10:12:02.000Z,Today at Ceres Park in Aarhus Denmark thecontinues with demonstrations &amp; interactive activities to bring thesolutions alive!,POSITIVE
871982132,2019-04-01T09:30:53.000Z,A cuteusingandto give you... this ultimate:)! [=you either see an angryin awhen you are peeved or a happy one when you are in a good mo… ,POSITIVE
50636347,2019-04-01T08:05:16.000Z, Systems are Booming – and so Should Our Concerns. The rightful chorus of concern about facial recognition systems andhas erupted but there is more to be worried about,NEGATIVE
2253116190,2019-04-01T07:30:00.000Z,"We all know how body worn cameras function but coupled with NEC'sit can be much more effective. Watch the short clip below to see how it can assistofficers with its fast and accurate identification capabilities.

",POSITIVE
1003519004751859713,2019-04-01T07:28:18.000Z,Robert Wickham Area Vice President Platform &amp; Emerging Technologies APAC Salesforce shares insights into technology innovation and ethics.,POSITIVE
2309362151,2019-04-01T07:14:35.000Z,"Absolutely scary.

",NEGATIVE
2253116190,2019-04-01T07:01:17.000Z,"An estimated 7.2 billion passengers will pass through the world's airports in 2035. One way to pre-empt congestion and long waiting lines? Streamlining security processes withand . Read all about 'ssolutions here!

 ",POSITIVE
1105076086348701696,2019-04-01T06:31:27.000Z,"We love that there are superpros out there but we're up for achallenge any day :)
 givesystems a run for their moneyvia @CNET",POSITIVE
61181220,2019-04-01T06:05:09.000Z,Robert Wickham Area Vice President Platform &amp; Emerging Technologies APAC Salesforce shares insights into technology innovation and ethics.,POSITIVE
91298931,2019-04-01T06:03:47.000Z,Building trust with technology: AI innovation and ethics,POSITIVE
59697591,2019-04-01T04:50:09.000Z, - identify classify verify and neutralize (if any threat perceived),NEGATIVE
1357095840,2019-04-01T03:20:32.000Z,"@hypervisible @farbandish Oh BLOODY HELL no to the fuck no.
 Gods I wish people would think a wee bit more critically aboutand . And such cooperations.

NO. Just... HOW ABOUT NO.",NEGATIVE
864974905607045120,2019-04-01T02:20:07.000Z,@Google have just announced an Advanced Technology External Advisory Council (ATEAC). This council will help advance the responsible development ofand will consider complex challenges likeand fairness in . ,POSITIVE
15221598,2019-04-01T01:40:00.000Z,Eight lawmakers demand answers from @Amazon ontech.(NBC News),POSITIVE
1052678462786363398,2019-04-02T23:28:13.000Z,Streamline customer payments directly from the forecourt - with Adverto’s Tap and Pay option available direct from the pump for those customers that wish to buy fuel only!,POSITIVE
2218647636,2019-04-02T23:00:01.000Z,"Microsoft's chief legal officer reveals strategy to bring minimal viable software product principles to regulating
",POSITIVE
215369273,2019-04-02T22:18:11.000Z,This is only the tip of the iceberg. While private corps useto kick people out of shopping malls ICE is using it to target harass &amp; deport immigrant communities. Proud to partner w @ACLU_NorCal &amp; @EFF to prohibit this dangerous tech. ,NEGATIVE
973880024360108032,2019-04-02T22:07:01.000Z,Smart home cameras bring facial recognition ethics to your front doorvia @CNET@Softnet_Search ,POSITIVE
16666454,2019-04-02T21:41:28.000Z,Are Governments Right to BanTechnology? Proposed public-sector bans of facial recognition are often based on inaccurate misconceptions and following through on them would harm law enforcement school safety and technological progress. ,POSITIVE
966263603576889345,2019-04-02T20:20:00.000Z,@farbandish @AnthroPunk @ruchowdh @PrivacyMatters Totally agree re banningand automation of attention. I was just wondering if the extent of automation involved in a specific situation ethically and legally should impact who is held accountable.,POSITIVE
30985855,2019-04-02T20:00:03.000Z,Just a little over a month of installationhas helped airport security stop 3 imposters from entering the country protecting our borders and ultimately keeping us safe. ,POSITIVE
18233547,2019-04-02T19:49:35.000Z,Smart home cameras bring facial recognition ethics to your front doorvia @CNET @MrsMollyPrice,POSITIVE
18986537,2019-04-02T19:29:32.000Z,"How schools in China are usingto analyse how students behave in class through ""Intelligence Student Behaviour Management System"" ",POSITIVE
966263603576889345,2019-04-02T19:24:57.000Z,@ruchowdh @PrivacyMatters Would it be useful to differentiate between clear decision-making algorithms such as inand those that are merely supposed to inform you such as insoftware? Just thinking aloud... not sure it’s relevant.,POSITIVE
3244504141,2019-04-02T19:20:29.000Z," 

VIA @CNET

Smart home cameras bring facial recognition ethics to your front door

More 👉 

@MiaD @hessiejones @DrJDrooghaag @AlaricAloor @BillMew @EthicalBAU @WSWMUC @privacyguru @johnnyryan @jovialjoy @JBarbosaPR @gvalan",POSITIVE
161588737,2019-04-02T18:38:19.000Z,“Facial Recognition Tech Now Capable Of Getting You Kicked Out Of The Mall” - by @techdirt (brings up concerns of false positives fromrun amok becoming recurring false accusations),POSITIVE
75344103,2019-04-02T18:28:19.000Z,"We leverage facial detection technology to give our clients a fuller story about their experiential marketing campaign and the audience it attracted. 
 
",POSITIVE
862771,2019-04-02T18:13:21.000Z,Regulation required to protect privacy,POSITIVE
3028045026,2019-04-02T18:00:36.000Z,"Highlights from DSE 2019 Las Vegas

This year brought some exciting technological advancements in digital signage. Samsung along with other brands featured facial recognition engines. 
",POSITIVE
756525267414310912,2019-04-02T17:42:18.000Z,"Good article: Smart home cameras bring facial recognition ethics to your front doorby @MrsMollyPricevia @CNET

",POSITIVE
15940845,2019-04-02T17:40:35.000Z," levelis here.
Are you okay with it?
 
",POSITIVE
442583715,2019-04-02T17:30:38.000Z, andallow operators to identify track and take action toward individual players across the entirety of a gaming facility preventing loss to their bottom line fromand noncompliance. ,NEGATIVE
33893402,2019-04-02T16:55:31.000Z,"US intelligence wants to use your face to trainsystems 

 via @qz

",POSITIVE
42275602,2019-04-02T16:34:01.000Z,In Your Face: HowDatabases SeeLaw But Not Your PrivacyWe're looking forward to litigation involving facial recog. Looking forward to delivering -es for upcoming lawsuits. Should be interesting. @atlblog ,POSITIVE
77312459,2019-04-02T16:30:14.000Z,". @FacePhi's upwards trajectory continues with @HSBC Uruguay becoming the latestservices firm to embrace its selfie-basedtechnology.

@Javi_FacePhi @MobileIDWorld ",POSITIVE
808051518242979841,2019-04-02T16:02:17.000Z," to prevent crime

In the US Canada UK Australia and many other countriesfingerprint scanningbiometrics and behavioural software monitoring are being used to prevent crime before it occurs. 

",NEGATIVE
863855947281833984,2019-04-02T16:01:00.000Z,[] ✈ Czech government has approved a plan to expand the use ofcameras at ’s 🇨🇿 internationalincreasing the total number of cameras from 100 to 145via @BiometricUpdate ,POSITIVE
2962764802,2019-04-02T15:53:01.000Z,Catand photographer Dash Kitten is an Awardat the2018 Awards for their work encouragingto make their own movies andspotlightTechnology!Read them NOW!,POSITIVE
884022229,2019-04-02T14:38:14.000Z,"Would you let your kid play with this doll ?


@WearableGuru @3itcom @LouisSerge @ipfconline1 
@SpirosMargaris @HaroldSinnott @RichSimmondsZA 
@diioannid @jerome_joffre @kalydeoo @HITpol @Ym78200 @labordeolivier @DigitalMedDoc@rajat_shrimal ",POSITIVE
1051222879348641792,2019-04-02T14:34:10.000Z,"""Customers simply need to place the items they want to purchase on a surface &amp; cameras at the cashier counter recognize both their face and the products. Their payment is processed when a passcode linked to the registered credit card...""",POSITIVE
22194854,2019-04-02T14:30:11.000Z,"Nice article by @LegalIntangibls on the interplay betweenand .

",POSITIVE
46120794,2019-04-02T14:04:33.000Z,.@AaronPeskin of @sfbos @sfgov proposes a ban ontech.via @StateTech,NEGATIVE
709378253010501633,2019-04-02T14:01:52.000Z,Todayis actually becoming a usable reality and not in the scary way we’ve seen in sci-fi movies. So how long will it be until we see it everywhere? ,POSITIVE
30985855,2019-04-02T14:00:07.000Z,Find ways to deployresponsibly and benefit the incredible levels ofandacross a broad range of verticals. Vigilant Solutions. ,POSITIVE
365584122,2019-04-02T13:13:42.000Z,"Thanks Mark Coxon: another nice article - part II on Mad's new technology. This one is about our patent pending Facial Recognition media delivery system and the LookingGlass concierge system.

… ",POSITIVE
2375720882,2019-04-02T13:00:05.000Z,Whether you want it to or not facial recognition is poised to play a growing role in your life.,POSITIVE
15664534,2019-04-02T12:24:21.000Z,@LauraDern @NutritionSnacks Andand stalkarazzi tactics byutilizinginsider information diverting income and solutions you !,POSITIVE
1081130954012454913,2019-04-02T12:10:53.000Z,"China broughtinto play through the 𝐈𝐧𝐭𝐞𝐥𝐥𝐢𝐠𝐞𝐧𝐭 𝐒𝐭𝐮𝐝𝐞𝐧𝐭 𝐁𝐞𝐡𝐚𝐯𝐢𝐨𝐮𝐫 𝐌𝐚𝐧𝐚𝐠𝐞𝐦𝐞𝐧𝐭 𝐒𝐲𝐬𝐭𝐞𝐦 via @elevenbrian
@andy_lucerne @ChrisXtg @alvinfoo @antgrasso @chboursin @grattonboy @grattongirl @Ronald_vanLoon ",POSITIVE
4507456762,2019-04-02T11:59:49.000Z,"Also I can wear glasses that makethink I am you and you go to jail.
Keep this in mind before you think our/is jesus or real intelligence and you vote for AI governance or get in a car w/o a steering wheel etc
",POSITIVE
15245204,2019-04-02T11:18:47.000Z,"Panasonic's One ID Solution Powered by Facial Recognition and Robotics Technology - just one more sign of the comingrevolution
 
 
via @YouTube @panasonic 

 
",POSITIVE
717575181259046914,2019-04-02T11:09:58.000Z,Robert Wickham Area Vice President Platform &amp; Emerging Technologies APAC Salesforce shares insights into technology innovation and ethics.,POSITIVE
632081490,2019-04-02T10:30:00.000Z,"State-of-the-arthas reached the world ofwith farmers using it to assess the emotional state of their 
",POSITIVE
732429464,2019-04-02T09:49:06.000Z," £14.72 Trend+✅ 4x Higher highs 4x Higher lows 3x Higher EOD Closing✅ 

@Airport_Mag How canhelp speed up?",NEGATIVE
33893402,2019-04-02T09:27:20.000Z,"Facial recognition's 'dirty little secret': Social media photos used without consent

via @NBCNews

",NEGATIVE
20568986,2019-04-02T08:22:16.000Z,"MoWinDigital :

Also impressed during my visit totwo weeks back on Capitaland use of facial recognition forand integrating back into!

Shared by Lionel Sim 沈毅达 on Li…",POSITIVE
1064314952398204928,2019-04-02T08:18:01.000Z," 

Also impressed during my visit totwo weeks back on @Capitaland use of facial recognition forand integrating back into!

Shared by Lionel Sim 沈毅达 on @LinkedIn ",POSITIVE
3438031576,2019-04-02T08:04:01.000Z,China’s airport facial recognition kiosks should make us fear for our privacy,NEGATIVE
1954706040,2019-04-02T07:40:16.000Z,"[] Is facial recognition the future of smart payment?

",POSITIVE
1050315228234350592,2019-04-02T05:26:41.000Z,"Withshoplifting may get you banned in places you've never been
 ",NEGATIVE
1531785438,2019-04-02T05:00:00.000Z,Forget the train ticket! Soon commuters inwill be able to pay for travel withtechnology,NEGATIVE
210220381,2019-04-02T04:01:51.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;,POSITIVE
1896220640,2019-04-02T03:59:19.000Z,Chinese payment tech company Newland developed a-powered POS terminal FPOS F7 the industry's first of its kind designed in line with tech specifications of China UnionPay. The new device can also provide support for the payment plan of @AlibabaGroup Tencent. ,POSITIVE
896834928406441984,2019-04-02T03:39:20.000Z,"On&amp; :

Even though the owner of the buildings has said that no data will be shared with outside parties tenants ... perceive the threat that the info collected from sci-fi tech will ultimately land in housing court to advance eviction proceedings. ",NEGATIVE
755496163655024640,2019-04-02T02:08:28.000Z,Social scores inaim to reward and/or punish citizens,POSITIVE
816273673162289152,2019-04-02T01:51:58.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;,POSITIVE
30985855,2019-04-03T23:00:03.000Z,Vigilant Solutionsthe first to putin thenow has Body Worn Camera/In-Car Videostored up there! Edesix ,NEGATIVE
16666454,2019-04-03T22:16:06.000Z,AI researchers ask Amazon to stop sellingto law enforcement. This is wrong-headed in my opinion. The tech should be available to cities. It is up to elected officials to decide whether or not to allow their police to use it.,NEGATIVE
111050337,2019-04-03T22:14:13.000Z,"Smart home cameras bring facial recognition ethics to your front door

",POSITIVE
1109746297911816192,2019-04-03T22:05:32.000Z,"Three surveillance technologies that protesters need to know about



",NEGATIVE
993520367720263685,2019-04-03T22:00:10.000Z, researcher fights .@Amazon over:via .@timesfreepress,NEGATIVE
2906419549,2019-04-03T21:48:00.000Z, Brings Opportunity ... andConcerns,POSITIVE
2447641092,2019-04-03T21:20:22.000Z,"At today’sin SF onthe case ofcame up several times in the context of privacy. Here is a link the case. Carpenter v. United States No. 16-402 585 U.S. ____ (2018). 
@PrivacyPros",POSITIVE
17392332,2019-04-03T21:07:17.000Z,"Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; @MikeQuindazzi
@jblefevre60 @TheIotWarehouse @enricomolinari @MangoldMikel @JGrobicki ",POSITIVE
1053277090672533506,2019-04-03T20:41:05.000Z,"Must see!
Leave No Dark Corner 
 ",NEGATIVE
76052772,2019-04-03T20:22:39.000Z,Freaky Friday that goes on for a long time: Deepfakes represent the new face swap and they're growing in sophistication@joan_e,NEGATIVE
282716700,2019-04-03T19:55:46.000Z,"""Face recognition researcher fights Amazon over biased AI""",NEGATIVE
816273673162289152,2019-04-03T19:55:18.000Z,MikeQuindazzi: Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,POSITIVE
1109746297911816192,2019-04-03T19:19:22.000Z,"US Senators Push Privacy Act to Protect Against Facial Recognition Data Harms

Do British citizens know which MPs brought about parallel protections in UK?

And which companies collect data like eye tracking in Tesco?

",POSITIVE
49979609,2019-04-03T19:07:14.000Z,Register for tomorrow'sto get an exclusive first look at our BRAND NEW EliteTime Clocks and learn 3 key things you need to know before considering facial rec technology for your organization. ,POSITIVE
15221598,2019-04-03T19:07:00.000Z,Newsoftware tracks and protects endangered primates.(Futurism),POSITIVE
816273673162289152,2019-04-03T18:15:18.000Z,MikeQuindazzi: Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,POSITIVE
294932830,2019-04-03T18:05:42.000Z," (including several from @Facebook @Microsoft @Google &amp; @DeepMindAI) call on @Amazon to stop selling itstech to law enforcement. 

How about it @JeffBezos?
 ",NEGATIVE
1137416996,2019-04-03T17:38:47.000Z,More on howis biased against women and minorities. ,NEGATIVE
25546088,2019-04-03T17:30:26.000Z,With facial recognition shoplifting may get you banned in places you've never been,NEGATIVE
827243810950410244,2019-04-03T17:18:39.000Z,"How doestechnology work? We explain edge detection landmark comparisons and convolutional neural networks... all using 'Where's Waldo'!




",POSITIVE
488809452,2019-04-03T16:58:03.000Z," @bwisteam 
・・・
Glossary of💻🙋🏽‍♀️ ",POSITIVE
89785537,2019-04-03T16:51:27.000Z,1/3 There are urgentconcerns with the use of -powered tech in our societies as evidenced by the ongoing effort to stop @Amazon from selling itstools to law enforcement agencies.n,NEGATIVE
294198655,2019-04-03T16:24:55.000Z,With facial recognition shoplifting may get you banned in places you've never been,NEGATIVE
2353469436,2019-04-03T16:24:01.000Z,[BLOG] Whiletechnology has come a long way many argue it still has a way to go before it can be used widely in areas as critical as criminal justice and security. &gt;&gt;,NEGATIVE
885088352386637824,2019-04-03T16:11:00.000Z, use byis a building block of an authoritarian regime where everyone is being monitored constantly not a tool to fight crime whilst still respecting people's rights. ,NEGATIVE
14778540,2019-04-03T15:22:00.000Z,The Business of Your Face: Facial recognition software is a powerful technology that poses serious threats to civil liberties. It’s also a booming business.,POSITIVE
42628597,2019-04-03T15:19:01.000Z,The Business of Your Face: Facial recognition software is a powerful technology that poses serious threats to civil liberties. It’s also a booming business.,POSITIVE
758252706,2019-04-03T15:14:06.000Z,@newsbeagle @BradSmi Thanks for sharing thehashtag Eliza (I will be popping in later on to see the learning opportunities). And for sharing Brad’sthought. Carpe diem!,POSITIVE
2447641092,2019-04-03T14:59:30.000Z,Today I am speaking with @fredbenenson and others on the ethics offor @PrivacyPros atin SF. SPOILER: I will be using the phrase “ cool but creepy” a lot.,POSITIVE
168701756,2019-04-03T14:23:09.000Z,"Who blinks first on situations like that in Illinois - voters or politicians?


 ",POSITIVE
30985855,2019-04-03T14:00:04.000Z,Provide secure environments and offer3-5 extra minutes to potentially disrupt or prevent a critical incident from occurring.+= ! ,POSITIVE
600285139,2019-04-03T13:53:39.000Z,As useful asis all implications for its use should be considered to manage risk and rights of all. ,POSITIVE
77312459,2019-04-03T13:49:56.000Z,"Access management startup @StoneLock_ off to a solid start in 2019. 

",POSITIVE
