author_id,created_at,text,score,bert
126071410,2019-04-01T23:15:07.000Z,@Paymark experimenting withat @SparkNZ 's 5G innovation hub. Could this be the future of payments?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9939569234848022}]"
2931011719,2019-04-01T23:03:09.000Z,Building trust with technology: AI innovation and ethics,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991859793663025}]"
40028364,2019-04-01T22:43:56.000Z,I'm adding here: The people who need rent stability are often low income non-whites precisely the group thatdoes not accurately recognize.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9178641438484192}]"
16974619,2019-04-01T22:19:02.000Z,"Social media platforms could be co-opted for investigative identification by police accessing and scanning personal photos.

Our Task Force report onoffers common-sense solutions to reduce the harms associated w/ this tech:",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9954326152801514}]"
273666205,2019-04-01T22:17:42.000Z,Building trust with technology: AI innovation and ethics,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991859793663025}]"
1536562052,2019-04-01T21:14:41.000Z,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal… ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9783176183700562}]"
205117304,2019-04-01T21:06:51.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_olson…",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.987409234046936}]"
555031989,2019-04-01T21:05:36.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9949526786804199}]"
84163469,2019-04-01T21:00:32.000Z,One thing I know for sure is that I won’t be thrilled if it was employed at my daughter’s school.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9990235567092896}]"
2356982959,2019-04-01T19:26:39.000Z,Is criticism againstjustified?considerations for deploying commercial face recognitionby MelissaDoval CEO of LoveKairos,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9954570531845093}]"
518238327,2019-04-01T19:26:05.000Z,Is criticism againstjustified?considerations for deploying commercial face recognitionby @MelissaDoval CEO of @LoveKairos,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9968205690383911}]"
25167160,2019-04-01T19:25:39.000Z,"@biancawylie @amyczhoutechnology should be illegal.

If you live in a world where your movement is regularly scanned &amp; identified by government and/or by corporations you are no longer free.

Any public surveillance camera use should be clearly posted &amp; limited in scope. @nytimes",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993175268173218}]"
1052641182449250304,2019-04-01T17:58:35.000Z, is a powerful technology that poses threats to civil liberties. It’s also a booming business. Today dozens of startups &amp; tech giants are selling these services tostores—evenand summer camps.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990480542182922}]"
332925027,2019-04-01T16:06:45.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt;,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9889287352561951}]"
1930146834,2019-04-01T16:00:49.000Z,With IDEMIA’sandtechnologies renting a car has never been so easy and secure. 🚗🤳,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.955961287021637}]"
4374719908,2019-04-01T15:39:14.000Z,"Would you let your kid play with this doll ?


@WearableGuru @3itcom @LouisSerge @ipfconline1 
@SpirosMargaris @HaroldSinnott @RichSimmondsZA 
@diioannid @jerome_joffre @kalydeoo @HITpol @Ym78200 @labordeolivier @DigitalMedDoc@rajat_shrimal ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9824803471565247}]"
754660251090116608,2019-04-01T15:14:46.000Z, User Case: Facial Recognition with @awscloud Rekognition &amp; feature comparison w/@Azure Cognitive Services@GCPcloud Vision @IBMWatson@LoveKairos@clarifai@IoFacex . The bestservices available on the web,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.993259072303772}]"
516642056,2019-04-01T15:12:06.000Z,"""With social media younger adults in particular are less alarmed by this kind of thing Leung said. It’s also hard to avoid it and the intelligence-gathering will only increase.""",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9949318766593933}]"
205117304,2019-04-01T15:08:53.000Z,Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9796229004859924}]"
1573612315,2019-04-01T15:06:56.000Z,MikeQuindazzi: Social scores inaim to reward and/or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;freshsalis,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9630388617515564}]"
6629912,2019-04-01T15:06:21.000Z,"Our latest installment of theseries looks at why the State of Illinois has banned Sony'srobot dog from @CNET's @MeganWollerton
 
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9965147376060486}]"
