author_id,created_at,text,score
18068926,2019-09-01T23:37:09.000Z,"Social scores aim to reward or punish citizens in 
via @MikeQuindazzi",POSITIVE
897782701,2019-09-01T23:33:10.000Z,@evankirstel @jblefevre60 @evankirstel why is personal recognition needed..? Don't these flaps just need to open/close. Unless there's a residency limit. Even then how many will trek the extra mile. @nickhtang,neu
805241702,2019-09-01T22:53:33.000Z,"

companyfunded byis rethinking Hong Kong business plans because of demonstrations but continues to defend the use of its technology by the Israeli army at West Bank checkpoints.... ",neu
1078905697771929603,2019-09-01T21:59:54.000Z, Look at the protests in&amp;if you want to know what they'll to do to us if we let them.is already being used in the UK.until the government works for us. ,NEGATIVE
152237932,2019-09-01T21:26:20.000Z,"
companyfunded byis rethinkingbusiness plans because of demonstrations but continues to defend the use of its technology by the Israeli army at West Bank checkpoints.
",neu
1104480552323899399,2019-09-01T21:25:35.000Z,So theusesto create a dysfunctional discriminatory dystopian digital dragnet and invadeand it helps us find someone who discarded kitchen appliances? 😐Not a great justification forauthoritarianism. ,POSITIVE
24146467,2019-09-01T21:21:37.000Z,"

companyfunded byis rethinking Hong Kong business plans because of demonstrations but continues to defend the use of its technology by the Israeli army at West Bank checkpoints.... ",neu
889178815985070081,2019-09-01T20:42:00.000Z,How facial recognition technology threatens basic privacy rights,NEGATIVE
15221598,2019-09-01T20:20:00.000Z, Will Be Watching and Storing Your Emotions and . (Ad Week),neu
99674560,2019-09-01T20:15:52.000Z,"Social scores may reward or punish citizens in

MT @MikeQuindazzi 

",POSITIVE
16501971,2019-09-01T20:08:52.000Z,The next time you go to theyou may see something different when you go through : Facial recognition. @usatodaytravel shares everything you need to know about the latestadvances in airport screenings,POSITIVE
16388470,2019-09-01T19:09:35.000Z,"Facial Recognition Cameras and AI: 5 Countries With the Fastest Adoption
",neu
211095428,2019-09-01T18:47:48.000Z,"We have to makemore personal to make people more responsible. 

 for
Great",POSITIVE
85410195,2019-09-01T18:41:26.000Z,🗑 I’d rather not have the trash bin know me personally @jblefevre60,neu
266220990,2019-09-01T18:07:53.000Z,Takeaway (one of many I’m sure): the cost difference between a plain proximity(or no sensor at all) andtechnology is lower than the benefits of knowing who throws what where. @Fscrollini @gemmagaldon ,POSITIVE
80852502,2019-09-01T18:00:35.000Z," technology is going strong in today's . For instance it automates fraud prevention and reduces burnouts. Delve into details about these and some other applications of FR in healthcare by reading our new report. 
",NEGATIVE
1120134046519058432,2019-09-01T17:58:01.000Z,@zcichy For the sake of argument-Let’s imagine just for a moment we probably have far more advancedfacial replacement software in hands of powers that be. A stretch?,neu
6981912,2019-09-01T17:15:06.000Z,Microsoft-backed facial recognition firm rethinks its role in,neu
35203319,2019-09-01T16:35:36.000Z,🗑 I’d rather not have the trash bin know me personally @jblefevre60,neu
14242283,2019-09-01T15:38:01.000Z,We urgently need policies and governance for facial recognition -&gt; @Amazon says its facial recognition can now identify fear,NEGATIVE
1122673389540450310,2019-09-01T15:30:09.000Z,"A Bigram Poem inspired by bobehayes:
 Building a 
 a
Robot 
 Robot in 
 in Less 
 Less Than 
 Than 2 
-Bob E. Hayes",POSITIVE
20748873,2019-09-01T15:30:04.000Z,"Building aRobot in Less Than 2 Weeks @dataiku 



 ",neu
2313247615,2019-09-01T15:21:46.000Z,"👀 About biasedsystems...

",neu
17366048,2019-09-01T15:00:06.000Z,"""It is less accurate with people of color and other groups""

Microsoft-Backed Facial Recognition Firm Rethinks Its Role In Hong Kong


",neu
1068873718007586817,2019-09-01T14:40:44.000Z,I really wish this was true BUT everyone who's had any sort of brush withknows it's notis the latest weapon it's got an 11% accuracy rate! ,POSITIVE
1068873718007586817,2019-09-01T14:39:06.000Z,"@harpbikespa @libertyhq @swpolice The computer has taken a biometric scan of your face and decided that you are someone else to add to your crimes your pretending your someone else WITH fake ID to boot!
PLUS what's the point ofif not to tell officers who's who? BUT destroying naivety is cruel",NEGATIVE
1954706040,2019-09-01T14:20:00.000Z,"[] Face It -- Biometrics To Be Big in CyberSecurity



",neu
1051864195308900352,2019-09-01T14:08:37.000Z,"We need to stop installation of facial recognition cameras in Kyrgyzstan. Chinese government is paying all expenses and installing them in Bishkek. It is surveillance violation of privacy.




",NEGATIVE
2356982959,2019-09-01T13:57:11.000Z,.IdemiaGroup saysbomb scare suspect ID showsbest practices ,NEGATIVE
518238327,2019-09-01T13:54:09.000Z,.@IdemiaGroup saysbomb scare suspect ID showsbest practices ,NEGATIVE
2356982959,2019-09-01T13:52:28.000Z, lobbying up 4X in last 6 months as government activity increases ,NEGATIVE
518238327,2019-09-01T13:51:36.000Z, lobbying up 4X in last 6 months as government activity increases ,NEGATIVE
86545085,2019-09-01T13:40:04.000Z,With everything around us smartthere will be no way to remein anonymous in any part of your life.,NEGATIVE
915186095935164416,2019-09-01T12:27:06.000Z,@DaveJMulcahy @libertyhq And if you think 'what's the problem with that' then what would you think if the police stopped everyone just walking down a street and took their fingerprints?is just the same. Just the same.,NEGATIVE
1954706040,2019-09-01T12:00:01.000Z,"[] The European Banking Authority is Happy with Your Veins Heart or Weird Way of Typing



",POSITIVE
1068873718007586817,2019-09-01T11:59:25.000Z,@rhyscjones @ammanno05 @libertyhq Think is I sort of like myBUT you missed my main point it's up to everyone not just the policecreates a false sense of safety and false sense that everyone's responsibility to prevent crime is removed as the cameras are doing that ,NEGATIVE
938103231774887936,2019-09-01T11:54:28.000Z,"Everyone who passed this van on Queens St in Cardiff on Sat was scanned bycameras which made maps of their faces (more like fingerprints than photos) meaning they can be easily identified + tracked.

Sign the petition:",POSITIVE
4447920627,2019-09-01T11:22:04.000Z,"You might soon be travelling without a passport – this is how

 



@Julez_Norton
@jamesvgingerich @HaroldSinnott
@SiddharthKS @HeinzVHoenen
@Fabriziobustama @automeme
@Fingent @PALOMBAGI

",neu
15221598,2019-09-01T11:03:01.000Z,The Implementation OfCan Be Risky. Here's Why.. (Forbes),NEGATIVE
115466608,2019-09-01T10:53:56.000Z,@NYPDnews @NYPDDetectives Man cities are banningand so should@NYCMayorsOfficeit's a huge violation ofandis disgusting for using it.,NEGATIVE
115466608,2019-09-01T10:50:30.000Z,@joecourtesis @oreodane1 @NYPDnews @NYPDDetectives As an enginner who has actually writtensoftware I can attest that thetechniques are certainly biased based on their training.So @oreodane1 is correct in his fears and shouldn't believe the law enforcement rhetoric.,NEGATIVE
1065215583233474566,2019-09-01T10:41:22.000Z,"Great to see howis changing with time as more and more people are calling forchanges that respect our right to ! 

",POSITIVE
250657839,2019-09-01T10:02:33.000Z,"Airportis catching people trying to use a fake passport By @Julez_Norton 
",NEGATIVE
36746896,2019-09-01T10:00:40.000Z,"@AmericanAir has started using facial recognition technology to let passengers board planes without their boarding pass. Read more.
",neu
1068873718007586817,2019-09-01T09:14:07.000Z,"@harpbikespa @libertyhq @swpolice This report begs to differ If you want to be subject to akeep supportingMe I say

",POSITIVE
3436987944,2019-09-01T09:12:45.000Z,@theprojecttv We should be pulling all our citizens out ofASAP for their own safety. We also need to remove anycameras we have installed in public places because the Chinese have obviously hacked them to track and threaten dissident Chinese andin Australia,NEGATIVE
1068873718007586817,2019-09-01T08:32:51.000Z,@rhyscjones @ammanno05 @libertyhq Iwould loveto keep folkbut everyone has part to play Me I refuse to be aencourages people to beas it gives thethat they don't have parts to play PLUS its not 100% accurate especially with ,POSITIVE
1068873718007586817,2019-09-01T08:28:15.000Z,@harpbikespa @libertyhq @swpolice I didn't delete my tweet my tweet about mistaken identity and how thecomputers produce a lot of false positive Id's is still there. You could get locked up because the computer says your actuallymost wanted,POSITIVE
836510570,2019-09-01T08:10:11.000Z,"Atechnique for context-aware emotion recognition
👉 
@antgrasso @SpirosMargaris
@KirkDBorne @Ronald_vanLoon
@SwissCognitive @AISOMA_AG
@andy_fitze @ipfconline1
@AkwyZ
",neu
205117304,2019-09-01T07:05:30.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_olson…",POSITIVE
1536562052,2019-09-01T07:02:39.000Z,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_ol… ",POSITIVE
555031989,2019-09-01T07:01:34.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson",POSITIVE
4374719908,2019-09-01T06:54:13.000Z,"Chinese trash bins know who you are!

via @SCMPNews

@MikeQuindazzi @SpirosMargaris @ipfconline1 @evankirstel @HaroldSinnott @Paula_Piccard @diioannid @ImMBM @RichSimmondsZA @sebbourguignon @labordeolivier @kalydeoo @jerome_joffre @3itcom ",neu
2889115336,2019-09-01T06:04:46.000Z,How to interpret 's firstfine onin,neu
50200233,2019-09-01T05:40:13.000Z,"Anyvision backed by Microsoft rethinks role in Hong Kong
",neu
889748059202232320,2019-09-01T05:18:36.000Z,"The -powered software company Sightcorp has managed to creatively iterate and improve the detection aspect of facial analysis andsoftware thanks to their unique focus on 



bigdatagal mminevich fhioxford",POSITIVE
808051518242979841,2019-09-01T05:15:03.000Z,"The -powered software company @Sightcorp has managed to creatively iterate and improve the detection aspect of facial analysis andsoftware thanks to their unique focus on 



@bigdatagal @mminevich @fhioxford",POSITIVE
905434592999464960,2019-09-01T04:00:02.000Z,"Sao Paulo subway to deploy surveillance system with facial recognition
 ",neu
1160779539892408321,2019-09-01T01:24:59.000Z,An app that lets users replace celebrity faces with their own in videos went viral inand soon faces backlash. User agreement asks for permanent rights to users’ photos raising questions about how it might use them in the age of .,POSITIVE
23490130,2019-09-02T23:44:30.000Z,I think Hongkong authorities will be slightly overwhelmed if they want to usehere :)))) ,POSITIVE
15440121,2019-09-02T23:37:38.000Z,"RT $MARK ""Our solutions to potential fraud"" =&gt;Anti-spoofing",NEGATIVE
187796215,2019-09-02T23:36:13.000Z,Orwell 1984? As facial recognition is perfected companies may harm your privacy with surveillance cameras collecting real-time data on you without your consent and store it in adatabase that can be . ,NEGATIVE
997389830995693570,2019-09-02T23:33:16.000Z,"We know ways to use human faces to grow a business. 
Replay our recent webinar here:
Brought to you by: @NHAustraliaand @AustraliaAi 
",neu
1052678462786363398,2019-09-02T23:20:48.000Z," impressed at the 
Looking forward to C&amp;I inlater this month!
            ",POSITIVE
1401991,2019-09-02T21:58:28.000Z,Scientistsuser pictures identify whales. Monterey bay whale watch. sawmale humpback_hA==v,neu
16192507,2019-09-02T21:56:00.000Z,High school gets busted for facial recognition - will companies in the US ever police themselves willingly? RT: Sweden's First GDPR Fine Goes to a High School Piloting Facial Recognition Attendance,POSITIVE
832991683876892672,2019-09-02T21:01:28.000Z," technology scrapped atsite 



",neu
1536103471,2019-09-02T20:56:01.000Z,"How technology is chainging the landscape of malls

🔘 Personalized | 
🔘 Virtualized |fitting rooms
🔘 Entertained | Malls become Destinations
🔘 Cashierless



",POSITIVE
298104693,2019-09-02T20:37:12.000Z,$MARK Viral Deepfake App ZAO Sparks Mass Downloads Memes and Major Concerns ,neu
1068873718007586817,2019-09-02T20:28:41.000Z,@rhyscjones @ammanno05 @libertyhq Perhaps but the high rate of false positives plus potential for misuse ofie arresting protesters is too high for my liking unless people likeare allI thinkare vital for ,POSITIVE
492677033,2019-09-02T20:22:34.000Z,"King's Cross: 'Facial recognition last used in 2018' 
",neu
246033684,2019-09-02T20:18:59.000Z,Comparing the media narrative and industry landscape for facial recognition technology,neu
3116811179,2019-09-02T19:55:14.000Z,"EU plans sweepingof 
Brussels explores rules to give citizens explicit rights over their data

",neu
1673246407,2019-09-02T19:51:26.000Z,": ' last used in 2018'
",neu
1111453475878125568,2019-09-02T19:44:23.000Z,No plans to reintroduce facial recognition in London’s King’s Cross says developer. Reports Myles McCormick for the FT.,NEGATIVE
4797707601,2019-09-02T19:41:19.000Z,"Well strike me down with a feather!
",POSITIVE
4001127017,2019-09-02T19:36:37.000Z,Thread linking to our report on👇 lots of questions to answer re Kings Cross and potential police involvement ,neu
1051230720,2019-09-02T19:22:13.000Z,"Petition demanding Microsoft cut all investment in AnyVision acompany which is actively helping the Israeli government set up an Orwellian surveillance system to monitor Palestinians' every move. Will you sign? via @jvplive 
 ",POSITIVE
404951655,2019-09-02T19:20:14.000Z,Someone’s not telling the truth re . KingsX developers claim assisting police with lfr. BTP+MPS deny it. @Daragh_Murray &amp; me had unprecedented access to MPStrials &amp; this never mentioned. Really problematic lack of transparency + accountability ,NEGATIVE
1075777335830417408,2019-09-02T19:01:00.000Z, technology is improving at a blinding clip but it's still far from perfect. Here are some issues that still need to be resolved: ,POSITIVE
2391045377,2019-09-02T18:49:01.000Z,"Interesting
",POSITIVE
787150986313801728,2019-09-02T18:41:00.000Z,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",POSITIVE
2367320131,2019-09-02T18:40:06.000Z,Watch and learn: Chinese university says new classroom facial recognition system will improve attendance | South China Morning Post,POSITIVE
53398275,2019-09-02T18:20:45.000Z,Whoah.,neu
