author_id,created_at,text,score,bert
18068926,2019-09-01T23:37:09.000Z,"Social scores aim to reward or punish citizens in 
via @MikeQuindazzi",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9735508561134338}]"
1078905697771929603,2019-09-01T21:59:54.000Z, Look at the protests in&amp;if you want to know what they'll to do to us if we let them.is already being used in the UK.until the government works for us. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9985287189483643}]"
1104480552323899399,2019-09-01T21:25:35.000Z,So theusesto create a dysfunctional discriminatory dystopian digital dragnet and invadeand it helps us find someone who discarded kitchen appliances? 😐Not a great justification forauthoritarianism. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9992197751998901}]"
889178815985070081,2019-09-01T20:42:00.000Z,How facial recognition technology threatens basic privacy rights,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992479681968689}]"
99674560,2019-09-01T20:15:52.000Z,"Social scores may reward or punish citizens in

MT @MikeQuindazzi 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9715339541435242}]"
16501971,2019-09-01T20:08:52.000Z,The next time you go to theyou may see something different when you go through : Facial recognition. @usatodaytravel shares everything you need to know about the latestadvances in airport screenings,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.992038369178772}]"
211095428,2019-09-01T18:47:48.000Z,"We have to makemore personal to make people more responsible. 

 for
Great",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9954807758331299}]"
266220990,2019-09-01T18:07:53.000Z,Takeaway (one of many I’m sure): the cost difference between a plain proximity(or no sensor at all) andtechnology is lower than the benefits of knowing who throws what where. @Fscrollini @gemmagaldon ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.999524712562561}]"
80852502,2019-09-01T18:00:35.000Z," technology is going strong in today's . For instance it automates fraud prevention and reduces burnouts. Delve into details about these and some other applications of FR in healthcare by reading our new report. 
",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9992689490318298}]"
14242283,2019-09-01T15:38:01.000Z,We urgently need policies and governance for facial recognition -&gt; @Amazon says its facial recognition can now identify fear,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9925906658172607}]"
1122673389540450310,2019-09-01T15:30:09.000Z,"A Bigram Poem inspired by bobehayes:
 Building a 
 a
Robot 
 Robot in 
 in Less 
 Less Than 
 Than 2 
-Bob E. Hayes",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9547340273857117}]"
1068873718007586817,2019-09-01T14:40:44.000Z,I really wish this was true BUT everyone who's had any sort of brush withknows it's notis the latest weapon it's got an 11% accuracy rate! ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9968113303184509}]"
1068873718007586817,2019-09-01T14:39:06.000Z,"@harpbikespa @libertyhq @swpolice The computer has taken a biometric scan of your face and decided that you are someone else to add to your crimes your pretending your someone else WITH fake ID to boot!
PLUS what's the point ofif not to tell officers who's who? BUT destroying naivety is cruel",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986611604690552}]"
1051864195308900352,2019-09-01T14:08:37.000Z,"We need to stop installation of facial recognition cameras in Kyrgyzstan. Chinese government is paying all expenses and installing them in Bishkek. It is surveillance violation of privacy.




",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988605976104736}]"
2356982959,2019-09-01T13:57:11.000Z,.IdemiaGroup saysbomb scare suspect ID showsbest practices ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9929459691047668}]"
518238327,2019-09-01T13:54:09.000Z,.@IdemiaGroup saysbomb scare suspect ID showsbest practices ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9943450689315796}]"
2356982959,2019-09-01T13:52:28.000Z, lobbying up 4X in last 6 months as government activity increases ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8328651785850525}]"
518238327,2019-09-01T13:51:36.000Z, lobbying up 4X in last 6 months as government activity increases ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8328651785850525}]"
86545085,2019-09-01T13:40:04.000Z,With everything around us smartthere will be no way to remein anonymous in any part of your life.,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9875889420509338}]"
