author_id,created_at,text,score,bert
94554925,2019-11-01T22:35:47.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9964511394500732}]"
77312459,2019-11-01T22:30:14.000Z,"Canprovide a better online entertainment experience? Chinese online entertainment provider @iQIYIofficial is betting on it as multimodal identification tech is their top priority. 



",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9897305965423584}]"
28170108,2019-11-01T22:03:20.000Z,New bill to ban facial recognition in public housing (See last post on INTERPOL FR expansion),NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9260826706886292}]"
1603164476,2019-11-01T22:02:39.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9964511394500732}]"
28170108,2019-11-01T21:59:27.000Z,"INTERPOL urges expanded biometric data collection &amp; sharing to combat terrorist threats
",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9568455219268799}]"
408191344,2019-11-01T21:39:24.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9964511394500732}]"
2548372826,2019-11-01T21:36:26.000Z,"The latest episode of my nationally syndicated radio show! If you're not aware of just how easily the police can incorrectly identify someone thanks to inaccurateyou really should listen to this!



",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9983752965927124}]"
1131948239979208704,2019-11-01T21:21:01.000Z,Organizations are adoptingfast. Thus there is a lingering risk of them not planning for all unintended consequences.Check out the potential disadvantages in this post.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9945327043533325}]"
14083628,2019-11-01T21:07:39.000Z,"This is so cool!!Can we do ""fact check"" withsoftware?

Maybe it can also do ""fat check"" which is a practice in which I suspect that some of our politicians also participate... ",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9898576736450195}]"
17257857,2019-11-01T21:05:02.000Z,'Facial recognition technology struggles to see past gender binary:technology is failing to recognise transgender people new research has shown raising concerns about discrimination by the software'via @TRF_Stories,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989346861839294}]"
