author_id,created_at,text,score
26463801,2019-02-01T23:40:02.000Z,Calibrating the new phone.,neu
50636347,2019-02-01T23:34:31.000Z,Video: Arrests for not showing faces during @metpoliceuktrial. @BillMew argues that the technology is hardly legal and hardly effective. Big improvements required on both fronts.implications as your face becomes your ID card,NEGATIVE
105082810,2019-02-01T22:44:24.000Z,"Will San Francisco ban facial recognition tech ? Worldwide first steps of an ethics that becomes reality....

via @WIRED @GregoryJBarber
@sfgov @AaronPeskin @hartzog @satyanadella @Mark__Zukerberg @randizuckerberg @Matt_Cagle 

",NEGATIVE
45661497,2019-02-01T22:24:23.000Z,"Police stop people for covering their faces fromcamera then fine man £90 after he protested:



",NEGATIVE
1735172144,2019-02-01T22:10:09.000Z,".@getyoti forges new partnership with @NokuTeam.



",neu
15787308,2019-02-01T22:08:21.000Z,"2 more steps forward on my long slow process to fully@amazon for providingtoand trying to run a drone AI program for the Pentagon:

Self-Publishing books at @bnbuzz and shipping supplies from @uline 

Both shipped fast w/good quality.",neu
377867202,2019-02-01T22:07:05.000Z,Covering your face to avoid facial recognition could result in fines in England and Franceby @biometricupdate,NEGATIVE
77312459,2019-02-01T22:00:22.000Z,"In this guest postexpert Mark Clifton highlights some of the FindBiometrics Year in Review's most notable findings.

",neu
2921955568,2019-02-01T21:59:20.000Z, for coins...,neu
369701707,2019-02-01T21:07:59.000Z,Man fined £90 afterduringin London ,neu
77312459,2019-02-01T21:00:27.000Z,"Noku TokenRaise customers can share verified information through the @getyoti secure digital identification app.


@NokuTeam @MobileIDWorld ",POSITIVE
1257598033,2019-02-01T21:00:13.000Z,"It's February already!Have you seen the amazing talks we have planned for this month yet?We have @cr0wst's talk ""Making Faces: A Look at "" and @lxt's talk "" Collectionand You""",POSITIVE
1735172144,2019-02-01T20:30:26.000Z,"For @Onfido French expansion continues with new office in Paris. 



",neu
727846680381562882,2019-02-01T20:30:10.000Z,San Francisco could become the firstcity to ban its agencies from using facial recognition technology.,NEGATIVE
3060539594,2019-02-01T20:29:33.000Z," is a crucial component of seamlessly blending a digital-physical store :

",neu
1072508497,2019-02-01T20:28:50.000Z,"Re. : ""while Amazon did supply documentation and other support on the software end no direct training was given to the investigators who continue touse the suite"":",POSITIVE
1513621700,2019-02-01T20:26:18.000Z,"@natalieben @MrArtnada @GreenJennyJones “...anyone who declines to bescanned will not necessarily be viewed as suspicious”
Not at all authoritarian.
 ",neu
285289780,2019-02-01T20:08:30.000Z, is making life easier simpler and more enjoyable for everyday citizens. ,POSITIVE
2159851994,2019-02-01T20:05:06.000Z,"@ElNuevoOtroMio2 @LBC @mrjamesob .
I look at what they campaign for and what they do otherwise (e.g. taking theissue to court).
.",neu
809476434645368834,2019-02-01T19:44:16.000Z,Man fined £90 after covering face duringtrial in Londonvia @Independent,neu
22243973,2019-02-01T19:21:25.000Z,"With theandworking in tandem to build a massivedatabase thestate is ramping up. But measures on the local and state level could help thwart those plans. @michaelboldin reports.



",POSITIVE
17413602,2019-02-01T19:20:04.000Z, highlights from 2018::,neu
2161651062,2019-02-01T18:55:42.000Z,Police stop people for covering their faces from facial recognition camera then fine man £90 after he protested@Independent,NEGATIVE
20876739,2019-02-01T18:52:00.000Z,"We are all curious about the future. -drivingcars andare very attainable. But what is happening for theof ? Learn how Industrial Internet of Things () software is making an impact. 
 ➡️by @ChrisVavra1",POSITIVE
