author_id,created_at,text,score
28170108,2018-05-01T23:49:15.000Z,Singapore airport may use facial recognition systems to find late passengers,neu
36032128,2018-05-01T23:45:50.000Z,How WillAffect the Future of?@BizTechMagazine ,neu
2433131503,2018-05-01T22:16:10.000Z,@BBCWorld Is this just new to the airport? Thought SG had been usingin street monitoring for a while. It’d be great to see a comprehensive rundown on‘s visual and GISuse. Suggestions on who has a solid report? ,POSITIVE
1536562052,2018-05-01T22:11:08.000Z,"RT Ronald_vanLoon ""What are the impacts oftech on society?
by shaunpmoore RWW |

Read more at 

… ",neu
555031989,2018-05-01T22:07:39.000Z,"What are the impacts oftech on society?
by @shaunpmoore @RWW |

Read more at 



cc: @valaafshar @microsoftiot ",neu
482852765,2018-05-01T21:56:27.000Z,Facial recognition to be used at Singapore airport but what does this mean for privacy,neu
516642056,2018-05-01T20:29:03.000Z,"""China has reams of data on its citizens and is not afraid to use it. This is partly due to a state that monitors everything from birth:is so widespread you can be picked up for jaywalking""via @financialtimes",neu
771767851,2018-05-01T20:15:00.000Z," to the rescue for ? 

",POSITIVE
2677071486,2018-05-01T20:11:51.000Z,Singapore Airport tests,neu
1436070643,2018-05-01T19:23:08.000Z,Singapore airport may use facial recognition systems to find late passengersvia @reuters,neu
280491898,2018-05-01T19:19:47.000Z,Just ascould automatically tag people incould automate quality control in factories or – as KFC did with its Smile to Pay trial – streamline the in-store experience. | @sophstein @contagious,NEGATIVE
17393008,2018-05-01T18:48:26.000Z,via @MikeQuindazzi: The globalmarket estimated to reach $10.5 billion by 2020. HT @ifsecglobal via @MikeQuindazzi Hashtags,neu
47769126,2018-05-01T18:25:00.000Z,Meet one of the world's most valuable - and scariest -startups:of : The billion-dollar Alibaba-backed AI company that's quietly watching everyone in Chinavia @qz,POSITIVE
292118649,2018-05-01T18:10:00.000Z,"Police are looking to upgrade theirgear to include advancedtechnology to be used through closed-circuit cameras via @NZStuff
",neu
428553945,2018-05-01T17:46:50.000Z,We are at a scary yet opportune juncture in history.are converging with customer agency and humanity’s bill of rights. China is going to usefor rating loan applicants. What’s the contract between b2c when we go online? ,NEGATIVE
3223688881,2018-05-01T17:04:06.000Z,In a world ofthat is taking the world by storm thiswith 's Zuckerburg truly caught my attention and it would definitely be an interesting one for allto look into the same basis the $$ that they spend in mrkt ,POSITIVE
