author_id,created_at,text,score
94554925,2019-11-01T22:35:47.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
77312459,2019-11-01T22:30:14.000Z,"Canprovide a better online entertainment experience? Chinese online entertainment provider @iQIYIofficial is betting on it as multimodal identification tech is their top priority. 



",POSITIVE
28170108,2019-11-01T22:03:20.000Z,New bill to ban facial recognition in public housing (See last post on INTERPOL FR expansion),NEGATIVE
1603164476,2019-11-01T22:02:39.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
28170108,2019-11-01T21:59:27.000Z,"INTERPOL urges expanded biometric data collection &amp; sharing to combat terrorist threats
",NEGATIVE
408191344,2019-11-01T21:39:24.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
2548372826,2019-11-01T21:36:26.000Z,"The latest episode of my nationally syndicated radio show! If you're not aware of just how easily the police can incorrectly identify someone thanks to inaccurateyou really should listen to this!



",POSITIVE
1131948239979208704,2019-11-01T21:21:01.000Z,Organizations are adoptingfast. Thus there is a lingering risk of them not planning for all unintended consequences.Check out the potential disadvantages in this post.,NEGATIVE
14083628,2019-11-01T21:07:39.000Z,"This is so cool!!Can we do ""fact check"" withsoftware?

Maybe it can also do ""fat check"" which is a practice in which I suspect that some of our politicians also participate... ",NEGATIVE
17257857,2019-11-01T21:05:02.000Z,'Facial recognition technology struggles to see past gender binary:technology is failing to recognise transgender people new research has shown raising concerns about discrimination by the software'via @TRF_Stories,NEGATIVE
131074139,2019-11-01T19:54:39.000Z,"Amazon facial-recognition tech falsely matched NFL players to mugshots

Amazon's facial-recognition software falsely matched 27 professional athletes to mugshots in a law enforcement database.

",POSITIVE
41883956,2019-11-01T19:52:05.000Z, software can offer unprecedented student safety but comes at the cost of student privacy. How can schools find a balance? @govtechnews,POSITIVE
317292258,2019-11-01T19:45:49.000Z,Biometrics and analytics likehold great promise inandapplications. But how do we ease the public's worries about these types of solutions? ,POSITIVE
981606042034372608,2019-11-01T19:42:01.000Z,Facial recognition could be most invasive policing technology ever warns watchdog,NEGATIVE
4758928872,2019-11-01T19:22:51.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
3002193393,2019-11-01T19:20:12.000Z, software can offer unprecedented student safety but comes at the cost of student privacy. How can schools find a balance? @govtechnews,POSITIVE
10319952,2019-11-01T19:13:09.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
819861340294524928,2019-11-01T19:01:21.000Z,"Smaller Is Better: Lightweight Face Detection For Smartphones
",POSITIVE
1190701380,2019-11-01T19:00:19.000Z,EP 389 Moron of the Week:wants to useto verify to watch porn; Heroes of the Week:players man doesn't dropto stop ; @jasonsaenz,POSITIVE
17662020,2019-11-01T18:58:43.000Z,Tonight at the Glass Room in SF a tech and society art exhibit from Berlinwe'll talk with @byjacobward aboutand where the guardrails are between tech helping us and tech owning us. ,POSITIVE
754127387693027328,2019-11-01T18:46:02.000Z,Companies are starting to usesoftware to determine who is best for the job.via @CREDOMobile,POSITIVE
754127387693027328,2019-11-01T18:44:14.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
787150986313801728,2019-11-01T18:41:02.000Z,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



 ",NEGATIVE
588619324,2019-11-01T18:38:43.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
256241139,2019-11-01T18:36:43.000Z,Liberty heads to Court of Appeal over facial recognition technology ruling,POSITIVE
879392311481946112,2019-11-01T18:35:31.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
834594192286433280,2019-11-01T18:35:29.000Z,threat,NEGATIVE
1101491024554328064,2019-11-01T18:16:41.000Z, replacing boarding passes supposedly for speeding things up and for security - how comfortable are you with this? What could possibly go wrong? ,POSITIVE
132864096,2019-11-01T18:10:03.000Z,"Recognition technology comes at the risk of overlooking protocols involving data protection.
 ",NEGATIVE
311669417,2019-11-01T18:07:03.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
760046461824409600,2019-11-01T18:02:00.000Z,The Information Commissioner’s Office (ICO) has warned that police forces need to “slow down” on the deployment oftechnology due to its potential for “widespread invasiveness”. ,NEGATIVE
3761415808,2019-11-01T17:32:09.000Z,Companies are starting to usesoftware to determine who is best for the job.via @CREDOMobile,POSITIVE
108346932,2019-11-01T17:28:01.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
16628790,2019-11-01T17:23:12.000Z,Beijing to use facial recognition technology in metro security checks,POSITIVE
1156298024148226048,2019-11-01T16:59:37.000Z,"There are some of the incredible uses of Facial Recognition technology that even we hadn't known of- some of them will surprise you!

Visit our website for the full story!


",POSITIVE
256965214,2019-11-01T16:55:12.000Z,"""The Government supports the police as they trial new technologies to protect the public includingwhich has helped them identify locate and arrest suspects that wouldn’t otherwise have been possible.""

@ukhomeoffice in the media: 

",POSITIVE
3761415808,2019-11-01T16:50:36.000Z,These companies are lettingtechnology decide what you deserve but you can stop them.via @CREDOMobile,NEGATIVE
821811698,2019-11-01T16:47:12.000Z,": Killing the Password One Photo ID at a Time.

",NEGATIVE
115763683,2019-11-01T16:45:11.000Z,Denmark’s @BrondbyIF has employed one of Europe’s first large-scale privatesystems to catch troublemakers banned from their stadium. While the move is meant to reduce hooliganism however experts like @je5perl express concerns. @NPR:,NEGATIVE
1680954786,2019-11-01T16:39:06.000Z,"RT LauKaya: RT EUstaran:is now a key testing ground for what’s acceptable &amp; what’s not from a privacy &amp;perspective.
Just this week:
1️⃣🇸🇪Datainspektion approves its use by the police BUT
2️⃣🇫🇷CNIL objects to its deployment in schools WHILE
3️⃣🇬🇧ICOn…",POSITIVE
2707096166,2019-11-01T16:36:59.000Z,Edgeenabledis providing new business insights for a variety of industry operations includingproductionand workplace safety and pollution monitoring for . Learn more here: ,POSITIVE
282585627,2019-11-01T16:36:17.000Z,"Beyond :wants to create a giant centralizeddatabase
 ",POSITIVE
970815546,2019-11-01T16:22:37.000Z,Participating in great roundtable on law enforcement’s use oftechnologiesorganised by @nyulaw @policingproject @barryfriedman1 Great discussions on potential uses (verification/identification/surveillance) target databases transparency accuracy &amp; bias ,POSITIVE
1912395307,2019-11-01T16:00:28.000Z," is now a key testing ground for what’s acceptable &amp; what’s not from a privacy &amp;perspective.
Just this week:
1️⃣🇸🇪@Datainspektion approves its use by the police BUT
2️⃣🇫🇷@CNIL objects to its deployment in schools WHILE
3️⃣🇬🇧@ICOnews issues formal Opinion.",POSITIVE
871274962274861058,2019-11-01T15:54:20.000Z,@amazonFalsely Identified 27 Athletes As Criminals Study Reveals ,NEGATIVE
2958922729,2019-11-01T15:53:48.000Z,⁦@amazon⁩Falsely Identified 27 Athletes As Criminals Study Reveals ,NEGATIVE
229601403,2019-11-01T15:51:41.000Z,"Understand these 5 basic concepts to sound like a machine learning expert


 


 
 
 

",POSITIVE
14074474,2019-11-01T15:49:59.000Z,"The @ACLU is suing the FBI and other fed agencies -- ""claiming the government is improperly withholding information on how it uses adatabase of millions of Americans."" ",NEGATIVE
