author_id,created_at,text,score
807750385,2018-02-01T22:24:02.000Z,Over the last year the use ofhas become a large-scale solution to identifying individuals on a mass scale but is this a good thing and what examples say otherwise? Here are my thoughts:,POSITIVE
14846417,2018-02-01T21:32:04.000Z,2/1 @retail_lp NL: WhyIs Loss Prevention's Futurew/ @KeshaWillz @FKIgroup @CrossmatchTech,NEGATIVE
608525134,2018-02-01T18:44:16.000Z,This is exciting! @googlephotos now recognizes your pets!,POSITIVE
360723139,2018-02-01T18:42:44.000Z,In 2017 @iMotionsGlobal wrote some pretty good posts on... they create nice and accessible material to help people understand these technologies. Check their top 10 of 2017 ,POSITIVE
14846417,2018-02-01T16:20:06.000Z,2/1 @retail_lp NL: WhyIs Loss Prevention's Futurew/ @KeshaWillz @FKIgroup @CrossmatchTech,NEGATIVE
256965214,2018-02-01T15:18:47.000Z,"Helping to Counter theThreat using :
Forensic Media Analysis Integrated with Live Surveillance Matching
 ",POSITIVE
3151822850,2018-02-01T13:50:05.000Z,👍😎:Here's looking at moo: Cainthus an Irishstart-up that has developedforhas received an undisclosed,POSITIVE
76586057,2018-02-01T13:44:11.000Z,Adoption ofand gesture based UI across the smartphone flatform tell who is the boss when it comes to reinvent things. @Apple is the truewhen it comes to innovation.,POSITIVE
417863636,2018-02-01T10:41:34.000Z," is a category of biometric software that maps a human's facial features mathematically &amp; stores the data as a .
So you'd better get used to beein' recognized by all kind of devices w/ high-quality cameras in them ⚠

😊",POSITIVE
756082523709595648,2018-02-01T09:09:15.000Z,ExhibitionNews: RT FXP_APAC: Find out about the growth ofin the events industryvia ExhibitionNews,POSITIVE
1883742216,2018-02-01T08:57:06.000Z,Find out about the growth ofin the events industry  via ExhibitionNews(FXP_APAC),POSITIVE
919997827136106502,2018-02-01T04:30:43.000Z,"As an end-user you should be concerned and aware of your privacy rights. Never allowto fool you with yourbeing compromised. 

",POSITIVE
833501333541916673,2018-02-01T04:15:49.000Z,Find out about the growth ofin the events industryvia @ExhibitionNews,POSITIVE
3060539594,2018-02-02T19:28:31.000Z,"Emma Yang felt she was losing her grandma todisease &amp; wanted to get her back – she's creating an app usingsoftware to help patients remember &amp; stay connected w/ family/friends. 

",POSITIVE
17419588,2018-02-02T19:07:25.000Z,Los Angeles International Airport plans to offeron someflights. In a few short yearsentry could be the new norm atacross the United States.,POSITIVE
956922357360230400,2018-02-02T18:06:52.000Z, companies and news outlets are talking about ! It is the future! What are some creative ways to use it? ,POSITIVE
93509250,2018-02-02T16:02:51.000Z,"Hope it leads 2 more humane treatment of👍
@Cargill bringscapability tothrough strategic equity investment in @cainthus &gt; Now incorporate scent by Israeli 🇮🇱 @nanoscent &gt;
",POSITIVE
